radius,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002512562814070352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005025125628140704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007537688442211055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01256281407035176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01507537688442211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017587939698492462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022613065326633167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02512562814070352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02763819095477387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03015075376884422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032663316582914576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035175879396984924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03768844221105527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04020100502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04271356783919598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04522613065326633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04773869346733668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05025125628140704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052763819095477386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05527638190954774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05778894472361809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06030150753768844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06281407035175879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06532663316582915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0678391959798995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07035175879396985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0728643216080402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07537688442211055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07788944723618091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08040201005025126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0829145728643216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08542713567839195,0,0,0,0,0,4,11,12,15,17,15,17,13,12,13,12,9,17,18,12,22,22,19
0.08793969849246232,0,0,0,0,0,8,14,12,18,18,17,17,15,13,15,12,13,17,25,16,25,26,23
0.09045226130653267,0,0,0,0,0,12,16,16,19,22,17,18,17,14,16,16,16,17,25,19,25,30,25
0.09296482412060302,0,0,0,0,0,14,17,18,19,23,18,20,20,16,17,16,18,19,26,21,28,31,26
0.09547738693467336,0,0,0,0,0,15,18,19,19,25,18,20,21,16,17,20,19,19,26,22,29,33,27
0.09798994974874371,0,0,0,0,0,16,19,19,19,25,18,20,21,16,17,21,20,19,26,22,29,33,28
0.10050251256281408,0,0,0,0,0,16,19,19,20,25,18,20,21,16,17,21,20,19,26,22,29,35,29
0.10301507537688442,0,0,0,0,0,16,19,19,20,25,18,20,21,17,18,21,20,19,27,23,29,35,30
0.10552763819095477,0,0,0,0,0,16,20,19,20,26,18,20,21,18,18,21,21,19,29,23,29,37,30
0.10804020100502512,0,0,0,0,0,16,22,19,20,26,19,20,21,18,18,21,21,20,29,23,30,38,32
0.11055276381909548,0,0,0,0,0,16,23,19,20,28,19,20,22,19,18,21,22,21,30,23,33,38,35
0.11306532663316583,0,0,0,0,0,16,23,19,20,28,19,20,22,19,18,21,22,21,30,24,33,38,35
0.11557788944723618,0,0,0,0,0,16,23,19,20,28,19,20,23,19,18,21,22,22,31,24,33,40,35
0.11809045226130653,0,0,0,0,0,16,23,19,20,29,19,21,23,20,19,21,22,22,31,24,33,40,35
0.12060301507537688,0,0,0,0,0,16,24,25,36,53,50,54,66,50,68,55,56,75,83,72,90,94,90
0.12311557788944724,0,0,0,0,0,16,30,30,41,63,56,61,73,57,72,60,61,78,96,79,98,103,97
