4.301512241363525391e-01 3.166330456733703613e-01 4.045499861240386963e-01
4.338645040988922119e-01 3.152755498886108398e-01 4.045380353927612305e-01
4.375358819961547852e-01 3.139431476593017578e-01 4.044972360134124756e-01
4.411658644676208496e-01 3.126360476016998291e-01 4.044274687767028809e-01
4.447541832923889160e-01 3.113541901111602783e-01 4.043294787406921387e-01
4.483010172843933105e-01 3.100975751876831055e-01 4.042032957077026367e-01
4.518071711063385010e-01 3.088666200637817383e-01 4.040500819683074951e-01
4.552720189094543457e-01 3.076609969139099121e-01 4.038695693016052246e-01
4.586955010890960693e-01 3.064805269241333008e-01 4.036622643470764160e-01
4.620785713195800781e-01 3.053259253501892090e-01 4.034287929534912109e-01
4.654205143451690674e-01 3.041966557502746582e-01 4.031695723533630371e-01
4.687218964099884033e-01 3.030930459499359131e-01 4.028847217559814453e-01
4.719824790954589844e-01 3.020147979259490967e-01 4.025749266147613525e-01
4.752024412155151367e-01 3.009621500968933105e-01 4.022399485111236572e-01
4.783814549446105957e-01 2.999352216720581055e-01 4.018808305263519287e-01
4.815199375152587891e-01 2.989333868026733398e-01 4.014976918697357178e-01
4.846176505088806152e-01 2.979571521282196045e-01 4.010907709598541260e-01
4.876748025417327881e-01 2.970065474510192871e-01 4.006604254245758057e-01
4.906915426254272461e-01 2.960811853408813477e-01 4.002069532871246338e-01
4.936671853065490723e-01 2.951812148094177246e-01 3.997308909893035889e-01
4.966020286083221436e-01 2.943064570426940918e-01 3.992323577404022217e-01
4.994963407516479492e-01 2.934569716453552246e-01 3.987114727497100830e-01
5.023494362831115723e-01 2.926327586174011230e-01 3.981688916683197021e-01
5.051616430282592773e-01 2.918335795402526855e-01 3.976046144962310791e-01
5.079327821731567383e-01 2.910594046115875244e-01 3.970193266868591309e-01
5.106626152992248535e-01 2.903100848197937012e-01 3.964127898216247559e-01
5.133507847785949707e-01 2.895857691764831543e-01 3.957854211330413818e-01
5.159975886344909668e-01 2.888861894607543945e-01 3.951377570629119873e-01
5.186026692390441895e-01 2.882112264633178711e-01 3.944696784019470215e-01
5.211657881736755371e-01 2.875608205795288086e-01 3.937818109989166260e-01
5.236870050430297852e-01 2.869347333908081055e-01 3.930742144584655762e-01
5.261656641960144043e-01 2.863330841064453125e-01 3.923468291759490967e-01
5.286019444465637207e-01 2.857556343078613281e-01 3.916003406047821045e-01
5.309950709342956543e-01 2.852021455764770508e-01 3.908346593379974365e-01
5.333452224731445312e-01 2.846726179122924805e-01 3.900503814220428467e-01
5.356518626213073730e-01 2.841666936874389648e-01 3.892472982406616211e-01
5.379154682159423828e-01 2.836846113204956055e-01 3.884259462356567383e-01
5.401343107223510742e-01 2.832258939743041992e-01 3.875862956047058105e-01
5.423091650009155273e-01 2.827903628349304199e-01 3.867287635803222656e-01
5.444392561912536621e-01 2.823778688907623291e-01 3.858534991741180420e-01
5.465244650840759277e-01 2.819885015487670898e-01 3.849603533744812012e-01
5.485637784004211426e-01 2.816216349601745605e-01 3.840499818325042725e-01
5.505576133728027344e-01 2.812773883342742920e-01 3.831225335597991943e-01
5.525048375129699707e-01 2.809555530548095703e-01 3.821780979633331299e-01
5.544053316116333008e-01 2.806557416915893555e-01 3.812164664268493652e-01
5.562584400177001953e-01 2.803778648376464844e-01 3.802385032176971436e-01
5.580642223358154297e-01 2.801217436790466309e-01 3.792439103126525879e-01
5.598215460777282715e-01 2.798870801925659180e-01 3.782334029674530029e-01
5.615297555923461914e-01 2.796736359596252441e-01 3.772065639495849609e-01
5.631887316703796387e-01 2.794812321662902832e-01 3.761639893054962158e-01
5.647977590560913086e-01 2.793093919754028320e-01 3.751056790351867676e-01
5.663558840751647949e-01 2.791580855846405029e-01 3.740315437316894531e-01
5.678630471229553223e-01 2.790271043777465820e-01 3.729424178600311279e-01
5.693182945251464844e-01 2.789159417152404785e-01 3.718379139900207520e-01
5.707207918167114258e-01 2.788245081901550293e-01 3.707185685634613037e-01
5.720701813697814941e-01 2.787524759769439697e-01 3.695844709873199463e-01
5.733655095100402832e-01 2.786996960639953613e-01 3.684355914592742920e-01
5.746056437492370605e-01 2.786654829978942871e-01 3.672724664211273193e-01
5.757905840873718262e-01 2.786497473716735840e-01 3.660951554775238037e-01
5.769189596176147461e-01 2.786521911621093750e-01 3.649038374423980713e-01
5.779901742935180664e-01 2.786725759506225586e-01 3.636986315250396729e-01
5.790033340454101562e-01 2.787105441093444824e-01 3.624799549579620361e-01
5.799572467803955078e-01 2.787653803825378418e-01 3.612479269504547119e-01
5.808513164520263672e-01 2.788371741771697998e-01 3.600026369094848633e-01
5.816842317581176758e-01 2.789253592491149902e-01 3.587442636489868164e-01
5.824556350708007812e-01 2.790297865867614746e-01 3.574734330177307129e-01
5.831638574600219727e-01 2.791497111320495605e-01 3.561899662017822266e-01
5.838082432746887207e-01 2.792850732803344727e-01 3.548943996429443359e-01
5.843873620033264160e-01 2.794353365898132324e-01 3.535867333412170410e-01
5.849005579948425293e-01 2.796001732349395752e-01 3.522676229476928711e-01
5.853459239006042480e-01 2.797790169715881348e-01 3.509370088577270508e-01
5.857229232788085938e-01 2.799715995788574219e-01 3.495950698852539062e-01
5.860304832458496094e-01 2.801774740219116211e-01 3.482424914836883545e-01
5.862668752670288086e-01 2.803961932659149170e-01 3.468791544437408447e-01
5.864309072494506836e-01 2.806271016597747803e-01 3.455058038234710693e-01
5.865212082862854004e-01 2.808702290058135986e-01 3.441222906112670898e-01
5.865367650985717773e-01 2.811245918273925781e-01 3.427293002605438232e-01
5.864756703376770020e-01 2.813899219036102295e-01 3.413270413875579834e-01
5.863368511199951172e-01 2.816658318042755127e-01 3.399161696434020996e-01
5.861189961433410645e-01 2.819514870643615723e-01 3.384968042373657227e-01
5.858199596405029297e-01 2.822467684745788574e-01 3.370692133903503418e-01
5.854384899139404297e-01 2.825510501861572266e-01 3.356340229511260986e-01
5.849733948707580566e-01 2.828637659549713135e-01 3.341915905475616455e-01
5.844226479530334473e-01 2.831841409206390381e-01 3.327427506446838379e-01
5.837842822074890137e-01 2.835121750831604004e-01 3.312871754169464111e-01
5.830572247505187988e-01 2.838467359542846680e-01 3.298257589340209961e-01
5.822394490242004395e-01 2.841875553131103516e-01 3.283594846725463867e-01
5.813286304473876953e-01 2.845339477062225342e-01 3.268881738185882568e-01
5.803234577178955078e-01 2.848853170871734619e-01 3.254127502441406250e-01
5.792220234870910645e-01 2.852414250373840332e-01 3.239337801933288574e-01
5.780225992202758789e-01 2.856009900569915771e-01 3.224517405033111572e-01
5.767223834991455078e-01 2.859638929367065430e-01 3.209672272205352783e-01
5.753201246261596680e-01 2.863294482231140137e-01 3.194812238216400146e-01
5.738134384155273438e-01 2.866965234279632568e-01 3.179943263530731201e-01
5.721998810768127441e-01 2.870651483535766602e-01 3.165070116519927979e-01
5.704779624938964844e-01 2.874341011047363281e-01 3.150201439857482910e-01
5.686446428298950195e-01 2.878033816814422607e-01 3.135345578193664551e-01
5.666984319686889648e-01 2.881714105606079102e-01 3.120507597923278809e-01
5.646362304687500000e-01 2.885378897190093994e-01 3.105699419975280762e-01
5.624561905860900879e-01 2.889024317264556885e-01 3.090929388999938965e-01
5.601557493209838867e-01 2.892639338970184326e-01 3.076204657554626465e-01
5.577322244644165039e-01 2.896216213703155518e-01 3.061535656452178955e-01
5.551832318305969238e-01 2.899748682975769043e-01 3.046933412551879883e-01
5.525063872337341309e-01 2.903229296207427979e-01 3.032405376434326172e-01
5.496985316276550293e-01 2.906650900840759277e-01 3.017963767051696777e-01
5.467572212219238281e-01 2.910004556179046631e-01 3.003620505332946777e-01
5.436797738075256348e-01 2.913282811641693115e-01 2.989385724067687988e-01
5.404630899429321289e-01 2.916476130485534668e-01 2.975268065929412842e-01
5.371046066284179688e-01 2.919577956199645996e-01 2.961286306381225586e-01
5.336011648178100586e-01 2.922580242156982422e-01 2.947444915771484375e-01
5.299497246742248535e-01 2.925472855567932129e-01 2.933764755725860596e-01
5.261474847793579102e-01 2.928250432014465332e-01 2.920255362987518311e-01
5.221911668777465820e-01 2.930898666381835938e-01 2.906930148601531982e-01
5.180776119232177734e-01 2.933412492275238037e-01 2.893804311752319336e-01
5.138037800788879395e-01 2.935783863067626953e-01 2.880892157554626465e-01
5.093660950660705566e-01 2.938002943992614746e-01 2.868207991123199463e-01
5.047613978385925293e-01 2.940059304237365723e-01 2.855771183967590332e-01
4.999862909317016602e-01 2.941945493221282959e-01 2.843594253063201904e-01
4.950371980667114258e-01 2.943650186061859131e-01 2.831693589687347412e-01
4.899107217788696289e-01 2.945165634155273438e-01 2.820090055465698242e-01
4.846031665802001953e-01 2.946479618549346924e-01 2.808797955513000488e-01
4.791111648082733154e-01 2.947583198547363281e-01 2.797836661338806152e-01
4.734307825565338135e-01 2.948470711708068848e-01 2.787224352359771729e-01
4.675583243370056152e-01 2.949124872684478760e-01 2.776980102062225342e-01
4.614900052547454834e-01 2.949541211128234863e-01 2.767122983932495117e-01
4.552220702171325684e-01 2.949707806110382080e-01 2.757675051689147949e-01
4.487506449222564697e-01 2.949614822864532471e-01 2.748654186725616455e-01
4.420715272426605225e-01 2.949249446392059326e-01 2.740080952644348145e-01
4.351808428764343262e-01 2.948604226112365723e-01 2.731979489326477051e-01
4.280748367309570312e-01 2.947664260864257812e-01 2.724372148513793945e-01
4.207487702369689941e-01 2.946424484252929688e-01 2.717277109622955322e-01
4.131990671157836914e-01 2.944867610931396484e-01 2.710722088813781738e-01
4.054212868213653564e-01 2.942987978458404541e-01 2.704724371433258057e-01
3.974112272262573242e-01 2.940768003463745117e-01 2.699312567710876465e-01
3.891645967960357666e-01 2.938200831413269043e-01 2.694508433341979980e-01
3.806771636009216309e-01 2.935273349285125732e-01 2.690337896347045898e-01
3.719443082809448242e-01 2.931977808475494385e-01 2.686822414398193359e-01
3.629622459411621094e-01 2.928294837474822998e-01 2.683990895748138428e-01
3.537257909774780273e-01 2.924220263957977295e-01 2.681865692138671875e-01
3.442313671112060547e-01 2.919735908508300781e-01 2.680474519729614258e-01
3.344736397266387939e-01 2.914834320545196533e-01 2.679840624332427979e-01
3.305231630802154541e-01 2.912763357162475586e-01 2.679806649684906006e-01
3.457451462745666504e-01 3.023663163185119629e-01 2.679888010025024414e-01
3.592020273208618164e-01 3.126142323017120361e-01 2.682510018348693848e-01
3.708727061748504639e-01 3.220117986202239990e-01 2.687627673149108887e-01
3.807597160339355469e-01 3.305592834949493408e-01 2.695204913616180420e-01
3.888884782791137695e-01 3.382661342620849609e-01 2.705218493938446045e-01
3.953075706958770752e-01 3.451513350009918213e-01 2.717649638652801514e-01
4.000859260559082031e-01 3.512408733367919922e-01 2.732484638690948486e-01
4.033109545707702637e-01 3.565688729286193848e-01 2.749709784984588623e-01
4.050872325897216797e-01 3.611749112606048584e-01 2.769311368465423584e-01
4.055323600769042969e-01 3.651027679443359375e-01 2.791265845298767090e-01
4.047746658325195312e-01 3.684014976024627686e-01 2.815543115139007568e-01
4.029501676559448242e-01 3.711210489273071289e-01 2.842096090316772461e-01
4.001990854740142822e-01 3.733125627040863037e-01 2.870865166187286377e-01
3.966634869575500488e-01 3.750279247760772705e-01 2.901770174503326416e-01
3.924852013587951660e-01 3.763172328472137451e-01 2.934714257717132568e-01
3.878017663955688477e-01 3.772290349006652832e-01 2.969579398632049561e-01
3.827466368675231934e-01 3.778084218502044678e-01 3.006228506565093994e-01
3.774456679821014404e-01 3.780982196331024170e-01 3.044508397579193115e-01
3.720169663429260254e-01 3.781364858150482178e-01 3.084245920181274414e-01
3.665695786476135254e-01 3.779581189155578613e-01 3.125256299972534180e-01
3.612030148506164551e-01 3.775929808616638184e-01 3.167342543601989746e-01
