4.374242424964904785e-01 5.065984129905700684e-01 2.299876064062118530e-01
4.370418488979339600e-01 5.035167336463928223e-01 2.286526709794998169e-01
4.366225600242614746e-01 5.004749298095703125e-01 2.273403853178024292e-01
4.361666440963745117e-01 4.974725544452667236e-01 2.260497808456420898e-01
4.356732964515686035e-01 4.945093095302581787e-01 2.247804850339889526e-01
4.351423978805541992e-01 4.915848076343536377e-01 2.235316038131713867e-01
4.345748126506805420e-01 4.886986613273620605e-01 2.223028093576431274e-01
4.339706897735595703e-01 4.858505129814147949e-01 2.210935950279235840e-01
4.333287179470062256e-01 4.830399453639984131e-01 2.199027687311172485e-01
4.326499700546264648e-01 4.802666306495666504e-01 2.187303602695465088e-01
4.319337904453277588e-01 4.775301516056060791e-01 2.175755947828292847e-01
4.311806857585906982e-01 4.748301506042480469e-01 2.164377421140670776e-01
4.303907155990600586e-01 4.721662700176239014e-01 2.153165489435195923e-01
4.295634031295776367e-01 4.695380926132202148e-01 2.142110764980316162e-01
4.286992549896240234e-01 4.669452607631683350e-01 2.131211012601852417e-01
4.277977943420410156e-01 4.643873572349548340e-01 2.120461314916610718e-01
4.268589019775390625e-01 4.618640244007110596e-01 2.109854817390441895e-01
4.258829653263092041e-01 4.593749046325683594e-01 2.099387943744659424e-01
4.248698353767395020e-01 4.569196105003356934e-01 2.089055776596069336e-01
4.238194227218627930e-01 4.544977843761444092e-01 2.078852951526641846e-01
4.227310121059417725e-01 4.521090388298034668e-01 2.068775296211242676e-01
4.216057062149047852e-01 4.497529566287994385e-01 2.058818042278289795e-01
4.204429388046264648e-01 4.474292397499084473e-01 2.048979103565216064e-01
4.192423820495605469e-01 4.451374709606170654e-01 2.039251625537872314e-01
4.180041551589965820e-01 4.428773522377014160e-01 2.029633671045303345e-01
4.167276620864868164e-01 4.406484663486480713e-01 2.020120322704315186e-01
4.154136776924133301e-01 4.384504258632659912e-01 2.010708749294281006e-01
4.140614569187164307e-01 4.362829923629760742e-01 2.001394629478454590e-01
4.126708805561065674e-01 4.341456890106201172e-01 1.992177069187164307e-01
4.112420976161956787e-01 4.320381879806518555e-01 1.983050107955932617e-01
4.097748100757598877e-01 4.299602210521697998e-01 1.974013000726699829e-01
4.082687497138977051e-01 4.279113709926605225e-01 1.965060830116271973e-01
4.067240059375762939e-01 4.258913099765777588e-01 1.956193298101425171e-01
4.051399230957031250e-01 4.238997995853424072e-01 1.947405934333801270e-01
4.035169482231140137e-01 4.219363927841186523e-01 1.938698291778564453e-01
4.018539786338806152e-01 4.200008809566497803e-01 1.930066049098968506e-01
4.001519083976745605e-01 4.180928766727447510e-01 1.921509653329849243e-01
3.984099924564361572e-01 4.162120819091796875e-01 1.913025677204132080e-01
3.966277241706848145e-01 4.143580794334411621e-01 1.904613971710205078e-01
3.948053717613220215e-01 4.125307798385620117e-01 1.896269768476486206e-01
3.929421901702880859e-01 4.107298254966735840e-01 1.887995749711990356e-01
