radius,40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600
0.0,0,0,0,0,0,0,0,0,4,6,14,30,46,76,109,122,124,141,143,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.002,0,0,0,0,0,0,0,0,4,6,14,30,46,76,109,122,124,141,143,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.004,0,0,0,0,0,0,0,0,4,6,14,30,46,76,109,122,124,141,143,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.006,0,0,0,0,0,0,4,8,24,25,31,50,72,85,115,127,130,142,145,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.008,0,0,0,0,0,0,6,11,27,33,40,61,80,97,116,128,133,142,146,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.01,0,0,0,0,0,0,9,23,42,49,65,75,96,107,122,131,136,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.012,0,0,0,0,0,0,9,23,42,49,66,75,96,109,122,131,136,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.014,0,0,0,0,0,4,18,32,52,63,78,89,112,123,131,137,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.016,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.018,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.02,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.022,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.024,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.026,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.028,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.03,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.032,0,0,0,0,5,15,30,47,61,72,92,102,127,130,134,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.034,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.036,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.038,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.04,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.042,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.044,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.046,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.048,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.05,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.052,0,0,0,0,5,15,30,47,61,72,92,102,127,130,135,144,148,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
