radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.000275,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,25,26,15,17,15,10,7,4,5,1,0
0.0002875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22,23,13,17,12,10,7,4,5,1,0
0.0003,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21,23,13,17,11,10,7,4,5,1,0
0.0003125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21,22,13,17,11,10,7,4,5,1,0
0.000325,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21,22,13,17,11,10,7,3,5,1,0
0.0003375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20,21,12,17,11,10,7,3,5,1,0
0.00035,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19,21,12,17,11,10,7,3,5,1,0
0.0003625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,21,12,17,10,10,7,3,5,1,0
0.000375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,20,12,17,9,10,7,3,5,1,0
0.0003875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,20,12,17,9,10,7,3,5,1,0
0.0004,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,17,9,9,7,2,4,0,0
0.0004125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,17,8,9,6,1,4,0,0
0.000425,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,17,8,9,5,1,4,0,0
0.0004375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,16,8,9,5,1,4,0,0
0.00045,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,16,8,9,4,1,4,0,0
0.0004625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,14,8,9,4,1,4,0,0
0.000475,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17,19,12,13,8,9,4,1,4,0,0
0.0004875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16,18,12,11,8,9,4,1,3,0,0
0.0005,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16,18,10,10,7,8,3,1,2,0,0
0.0005125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15,17,10,9,7,6,3,1,2,0,0
0.000525,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15,17,10,7,6,6,3,1,1,0,0
0.0005375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14,15,9,7,5,6,3,1,1,0,0
0.00055,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14,13,8,7,5,6,2,1,1,0,0
0.0005625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14,11,5,5,5,6,2,1,1,0,0
