radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,84,92,91,96,99,96,100,100
0.0004625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,86,92,91,96,99,96,100,100
0.000475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,87,92,91,96,99,96,100,100
0.0004875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82,88,89,92,91,96,99,97,100,100
0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82,90,90,93,92,97,99,98,100,100
0.0005125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,83,90,91,93,94,97,99,98,100,100
0.000525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,83,90,93,94,94,97,99,99,100,100
0.0005375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,91,93,95,94,97,99,99,100,100
0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,92,93,95,94,98,99,99,100,100
0.0005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,89,95,95,95,94,98,99,99,100,100
0.000575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,91,95,95,95,94,98,99,100,100,100
0.0005875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,94,95,95,95,94,98,99,100,100,100
0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,95,95,94,98,99,100,100,100
0.0006125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,96,95,94,98,100,100,100,100
0.000625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,96,95,94,98,100,100,100,100
0.0006375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,96,95,94,98,100,100,100,100
0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,96,95,94,98,100,100,100,100
0.0006625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,96,96,95,95,98,100,100,100,100
0.000675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,96,96,95,95,98,100,100,100,100
0.0006875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,96,96,96,96,98,100,100,100,100
0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,96,96,96,96,98,100,100,100,100
0.0007125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.000725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.0007375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.0007625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.000775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,96,96,96,98,100,100,100,100
0.0007875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,97,96,96,98,100,100,100,100
0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,97,96,96,98,100,100,100,100
0.0008125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,97,96,96,99,100,100,100,100
0.000825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,97,97,96,96,99,100,100,100,100
0.0008375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,95,97,98,96,96,99,100,100,100,100
