t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
43.990509210635985,58,flow,-0.07885154179404509,-0.015425810168392187,2.065512284105778,-0.6178001460101142,36.88013275128224,-2.3550701810298174,36.80136289486271,-3.351963008629478,36.86470755288294,-3.3549512055794097
44.00050921063599,58,flow,-0.05811911705568066,-0.021599377350699184,2.0796516103961094,-0.6172533142038373,36.88630525080206,-2.355184463061639,36.8282188476541,-3.3534960225305923,36.86470755288294,-3.3549512055794097
44.01050921063599,58,flow,-0.03728507657018905,-0.027777717996071795,2.08582274454149,-0.6187584861500499,36.8924816987948,-2.3553369815815386,36.855205260433074,-3.3546419736350477,36.86470755288294,-3.3549512055794097
44.020509210635986,58,flow,-0.01642938684783267,-0.033981438312746894,2.0839784277455577,-0.6223305548043443,36.898682451629405,-2.355528519097275,36.88225380388796,-3.355393559756957,36.86470755288294,-3.3549512055794097
44.030509210635984,58,flow,0.004367804551258635,-0.04023122267086408,2.0741298336567593,-0.6279702233970699,36.90492792371591,-2.355760372069585,36.909295714379226,-3.355750833226451,36.86470755288294,-3.3549512055794097
44.04050921063599,58,flow,0.025026754481321287,-0.04654769146815692,2.056346535683631,-0.6356640427552139,36.91123843712116,-2.3560343537784156,36.93626257914791,-3.355721200903967,36.86470755288294,-3.3549512055794097
44.05050921063599,58,flow,0.04546870157702249,-0.052951261895447646,2.0307549288161355,-0.6453849513710879,36.917634073803534,-2.3563527961158046,36.96308710997965,-3.3553192727817502,36.86470755288294,-3.3549512055794097
44.060509210635985,58,flow,0.06561642046871329,-0.05946201649818241,1.9975351985703147,-0.6570932869279369,36.92413453528872,-2.356718550452288,36.98970388048297,-3.3545665654178927,36.86470755288294,-3.3549512055794097
44.07050921063599,58,flow,0.08539473910983238,-0.06609958397973226,1.9569170107523282,-0.670738211370991,36.93075901415532,-2.3571349877999115,37.016050004306344,-3.3534910722391333,36.86470755288294,-3.3549512055794097
44.08050921063599,58,flow,0.10473100757865095,-0.07288303599990921,1.9091741605487869,-0.6862594703551376,36.93752608100316,-2.357605998561095,37.042065735081046,-3.3521267176641603,36.86470755288294,-3.3549512055794097
