step,impact_time,step_period,theta_ns,theta_s,dtheta_ns,dtheta_s
18,13.528798915800477,0.7983664490662779,-0.38315837610782433,0.20792731920759394,-0.15785339495653083,-1.1612346375928249
19,14.218713130246627,0.6899142144461498,-0.4305758651744856,0.2553448082742548,-0.023352369907132343,-1.2019913050816378
20,15.015530850706103,0.7968177204594759,-0.39207091806042615,0.2168398611601954,-0.11001504324416622,-1.1619353782607806
21,15.73033610702033,0.7148052563142264,-0.42886063575625527,0.25362957885602466,0.004741355309572981,-1.186296240118385
22,16.530883548522503,0.8005474415021717,-0.3820631088793917,0.20683205197916119,-0.16119055819857522,-1.1607432713902297
23,17.217798911615215,0.6869153630927107,-0.4303572899937634,0.25512623309353255,-0.029428533717770836,-1.2041476618654567
24,18.012935942394947,0.7951370307797297,-0.39464689643668294,0.2194158395364531,-0.09732113055916294,-1.1621989968083728
25,18.73474444757494,0.7218085051799931,-0.42731464293990445,0.25208358603967335,0.005206094146598162,-1.1828108877841448
26,19.533110896628425,0.7983664490534842,-0.38315837611640796,0.20792731921617727,-0.15785339492511277,-1.1612346375959546
27,20.223025111098238,0.6899142144698118,-0.4305758651758627,0.2553448082756322,-0.02335236986102345,-1.201991305064723
28,21.019842831570028,0.796817720471789,-0.3920709180409818,0.21683986114075135,-0.11001504333985111,-1.1619353782586233
29,21.73464808783118,0.714805256261151,-0.428860635766105,0.2536295788658745,0.004741355293386463,-1.1862962401463235
30,22.535195529344232,0.8005474415130548,-0.3820631088778176,0.20683205197758667,-0.16119055819403308,-1.1607432713882513
31,23.222110892433026,0.686915363088793,-0.43035728999331735,0.2551262330930868,-0.029428533725772612,-1.204147661868072
32,24.017247923210235,0.795137030777208,-0.39464689644027595,0.21941583954004618,-0.09732113054154184,-1.1621989968087345
33,24.739056428399948,0.7218085051897134,-0.42731464293741966,0.25208358603718856,0.005206094144946505,-1.182810887779585
34,25.537422877449377,0.79836644904943,-0.3831583761191273,0.2079273192188968,-0.15785339491515915,-1.1612346375969453
35,26.227337091926685,0.6899142144773097,-0.4305758651762986,0.2553448082760679,-0.023352369846416823,-1.2019913050593634
36,27.024154812402376,0.7968177204756892,-0.39207091803482275,0.21683986113459194,-0.11001504337016073,-1.1619353782579402
37,27.738960068646715,0.7148052562443383,-0.4288606357692252,0.2536295788689947,0.004741355288258475,-1.1862962401551749
38,28.53950751016322,0.8005474415165016,-0.38206310887732,0.2068320519770894,-0.16119055819258785,-1.1607432713876242
39,29.226422873250776,0.686915363087556,-0.4303572899931764,0.25512623309294563,-0.029428533728298234,-1.2041476618688969
40,30.02155990402719,0.7951370307764113,-0.39464689644141027,0.2194158395411804,-0.09732113053597971,-1.1621989968088489
41,30.743368409219972,0.7218085051927816,-0.4273146429366356,0.25208358603640446,0.005206094144426032,-1.182810887778146
42,31.54173485826812,0.7983664490481506,-0.38315837611998566,0.20792731921975516,-0.15785339491201889,-1.161234637597259
43,32.2316490727478,0.6899142144796754,-0.4305758651764364,0.2553448082762057,-0.023352369841805755,-1.201991305057672
44,33.02846679322472,0.7968177204769206,-0.39207091803287814,0.2168398611326475,-0.11001504337972962,-1.161935378257724
45,33.743272049463755,0.7148052562390307,-0.4288606357702104,0.25362957886997967,0.0047413552866409255,-1.1862962401579686
46,34.54381949098134,0.8005474415175897,-0.38206310887716305,0.20683205197693216,-0.16119055819213238,-1.1607432713874277
47,35.23073485406851,0.6869153630871635,-0.43035728999313255,0.25512623309290183,-0.029428533729094042,-1.2041476618691593
48,36.02587188484467,0.7951370307761609,-0.39464689644176815,0.21941583954153848,-0.09732113053422148,-1.1621989968088837
49,36.74768039003842,0.7218085051937514,-0.42731464293638693,0.2520835860361557,0.005206094144255858,-1.1828108877776915
50,37.54604683908616,0.7983664490477437,-0.3831583761202599,0.20792731922002927,-0.15785339491101347,-1.1612346375973595
51,38.23596105356659,0.6899142144804308,-0.43057586517648067,0.2553448082762499,-0.02335236984033209,-1.2019913050571327
52,39.032778774043905,0.7968177204773131,-0.39207091803225796,0.2168398611320272,-0.1100150433827821,-1.1619353782576556
53,39.747584030281246,0.7148052562373376,-0.42886063577052463,0.25362957887029397,0.00474135528612436,-1.1862962401588604
54,40.54813147179918,0.8005474415179373,-0.3820631088771123,0.20683205197688154,-0.1611905581919892,-1.1607432713873638
55,41.23504683488622,0.6869153630870377,-0.43035728999311773,0.25512623309288696,-0.029428533729355166,-1.2041476618692426
56,42.030183865662295,0.7951370307760789,-0.3946468964418846,0.21941583954165467,-0.09732113053365232,-1.1621989968088957
57,42.75199237085636,0.7218085051940653,-0.42731464293630694,0.252083586036076,0.005206094144205764,-1.1828108877775438
58,43.55035881990397,0.7983664490476138,-0.3831583761203466,0.20792731922011587,-0.15785339491069658,-1.161234637597391
59,44.240273034384636,0.6899142144806695,-0.4305758651764948,0.255344808276264,-0.02335236983986562,-1.201991305056962
60,45.03709075486208,0.7968177204774386,-0.3920709180320609,0.21683986113183015,-0.11001504338375057,-1.1619353782576332
61,45.75189601109888,0.7148052562368002,-0.42886063577062405,0.2536295788703933,0.004741355285958449,-1.186296240159143
62,46.55244345261693,0.8005474415180466,-0.38206310887709755,0.20683205197686685,-0.1611905581919377,-1.1607432713873442
63,47.23935881570393,0.6869153630870022,-0.43035728999311335,0.2551262330928827,-0.029428533729427643,-1.2041476618692661
64,48.034495846479984,0.7951370307760552,-0.39464689644191736,0.21941583954168764,-0.0973211305334921,-1.1621989968088995
