-1.689380982286792579e-02 -8.898439133512696386e-02 9.470552942594219203e-01 3.080302694599760249e-01
-1.216823308809930441e-02 -8.753661259395768834e-02 9.485377840227753321e-01 3.040811533789155585e-01
-7.434300474711689685e-03 -8.613530424879309311e-02 9.499161196204092272e-01 3.003078524176880926e-01
-2.689443015433423331e-03 -8.477941441262920597e-02 9.511942261113028874e-01 2.967065250388641329e-01
2.069054767637366291e-03 -8.346800383024077785e-02 9.523757356348128145e-01 2.932733699520166937e-01
6.844076800444871995e-03 -8.220024602880868225e-02 9.534640000732023113e-01 2.900046184631570045e-01
1.163869945224936531e-02 -8.097542800029396137e-02 9.544621015250540630e-01 2.868965274931132847e-01
1.645621784248854635e-02 -7.979295144077558355e-02 9.553728606099555209e-01 2.839453732756373472e-01
2.130017473404271014e-02 -7.865233458927797794e-02 9.561988425912543166e-01 2.811474457417340589e-01
2.617439233363489173e-02 -7.755321471359664931e-02 9.569423612691001502e-01 2.784990435930989605e-01
3.108300737300459526e-02 -7.649535129745849149e-02 9.576054805576291740e-01 2.759964700653255165e-01
3.603050989724522479e-02 -7.547862999860971422e-02 9.581900136179876126e-01 2.736360293763202001e-01
4.102178626148535179e-02 -7.450306745668934527e-02 9.586975193701550157e-01 2.714140238546492445e-01
4.606216688587078112e-02 -7.356881706187624881e-02 9.591292961555375474e-01 2.693267517237705189e-01
5.115747947320686828e-02 -7.267617577666347917e-02 9.594863722517774640e-01 2.673705055378237661e-01
5.631410846819430438e-02 -7.182559215879238956e-02 9.597694928677066306e-01 2.655415712443847109e-01
6.153906162700550908e-02 -7.101767577405571075e-02 9.599791031661709662e-01 2.638362278118620008e-01
6.684004482443474393e-02 -7.025320815632057903e-02 9.601153267374330502e-01 2.622507474069127875e-01
7.222554637950502621e-02 -6.953315556137451559e-02 9.601779388163647067e-01 2.607813960738322168e-01
7.770493232393410610e-02 -6.885868382929379028e-02 9.601663334006536044e-01 2.594244347739342871e-01
8.328855446967706189e-02 -6.823117563105773886e-02 9.600794831843767474e-01 2.581761207679275083e-01
8.898787340675647084e-02 -6.765225053641717168e-02 9.599158909952244523e-01 2.570327092001042923e-01
9.481559887840243506e-02 -6.712378839195957958e-02 9.596735311428900017e-01 2.559904546364526468e-01
1.007858506854433372e-01 -6.664795654158538196e-02 9.593497786104994152e-01 2.550456125292653309e-01
1.069143437529084806e-01 -6.622724163568015354e-02 9.589413236265420526e-01 2.541944401567226008e-01
1.132186017049892357e-01 -6.586448683451569253e-02 9.584440684527709697e-01 2.534331968185953299e-01
1.197182044830652492e-01 -6.556293544364237558e-02 9.578530024104636720e-01 2.527581428651193840e-01
1.264350763942801437e-01 -6.532628219876694675e-02 9.571620502063239444e-01 2.521655368127969643e-01
1.333938225749578266e-01 -6.515873377093880925e-02 9.563638871179950263e-01 2.516516300936029182e-01
1.406221238869110879e-01 -6.506508023245563543e-02 9.554497129764382146e-01 2.512126580829879829e-01
1.481512017784779034e-01 -6.505077993571513340e-02 9.544089744460301228e-01 2.508448264131132310e-01
1.560163687065980465e-01 -6.512206041044268923e-02 9.532290220137578096e-01 2.505442905639642115e-01
1.642576816747518820e-01 -6.528603896296873710e-02 9.518946840885780247e-01 2.503071264092727177e-01
1.729207226225386029e-01 -6.555086716059842222e-02 9.503877348335192377e-01 2.501292885293627810e-01
1.820575335504793502e-01 -6.592590461912659072e-02 9.486862251238237231e-01 2.500065515901046531e-01
1.917277423045552764e-01 -6.642192896521527390e-02 9.467636354650995623e-01 2.499344288893512733e-01
2.019999239515631595e-01 -6.705139002700566397e-02 9.445877957221743282e-01 2.499080590771995125e-01
2.129532525888432615e-01 -6.782871938299546433e-02 9.421194968634936107e-01 2.499220491840859204e-01
2.246795150430168919e-01 -6.877070764274736958e-02 9.393106920448607289e-01 2.499702564317511089e-01
2.372855712168319420e-01 -6.989696666486328036e-02 9.361021459279398327e-01 2.500454841273056505e-01
2.508963702616262004e-01 -7.123049616754746627e-02 9.324203347100953332e-01 2.501390557757418032e-01
2.656586508673405289e-01 -7.279837967607011295e-02 9.281733200409086892e-01 2.502402147939453703e-01
2.817454795560396796e-01 -7.463263862143602878e-02 9.232452032814629783e-01 2.503352724246215577e-01
2.993617982879229755e-01 -7.677127658518294318e-02 9.174885969934825081e-01 2.504063881058815055e-01
