-2.391494959592819214e-01 5.258378386497497559e-02 9.624839574098587036e-02 -1.057868123054504395e+00 2.543400824069976807e-01 -4.508012905716896057e-02 2.015439420938491821e-02 3.045895136892795563e-02 -8.612553030252456665e-02 -1.866867393255233765e-02 -4.710865393280982971e-02
-2.418837845325469971e-01 5.285871028900146484e-02 1.355133652687072754e-01 -1.041558861732482910e+00 2.720966339111328125e-01 -4.596223309636116028e-02 1.896834000945091248e-02 3.223746269941329956e-02 -8.547273278236389160e-02 -1.771805249154567719e-02 -4.725291207432746887e-02
-2.409300357103347778e-01 5.252206325531005859e-02 1.639214009046554565e-01 -1.041645526885986328e+00 2.870168089866638184e-01 -4.028590396046638489e-02 1.249358709901571274e-02 2.693578042089939117e-02 -7.895941287279129028e-02 -1.103138178586959839e-02 -4.132208600640296936e-02
-2.273311316967010498e-01 3.553152829408645630e-02 1.983981430530548096e-01 -1.062822341918945312e+00 3.103112578392028809e-01 -1.603991724550724030e-02 -1.146086957305669785e-02 2.657780656591057777e-03 -5.466359481215476990e-02 1.353238895535469055e-02 -1.748866774141788483e-02
-1.888551712036132812e-01 -1.794084906578063965e-02 2.532945275306701660e-01 -1.115437984466552734e+00 3.541619777679443359e-01 4.109716787934303284e-02 -6.733284890651702881e-02 -5.504915490746498108e-02 1.859139651060104370e-03 7.007826864719390869e-02 3.903030231595039368e-02
-1.161473840475082397e-01 -1.205994039773941040e-01 3.311727643013000488e-01 -1.211300611495971680e+00 4.244340360164642334e-01 1.398104280233383179e-01 -1.637424677610397339e-01 -1.552564650774002075e-01 9.956483542919158936e-02 1.668023467063903809e-01 1.379519551992416382e-01
-9.863734245300292969e-03 -2.678027451038360596e-01 4.214993715286254883e-01 -1.352633476257324219e+00 5.172884464263916016e-01 2.755701839923858643e-01 -2.961919605731964111e-01 -2.935920655727386475e-01 2.341972738504409790e-01 2.990889549255371094e-01 2.754164636135101318e-01
1.197424530982971191e-01 -4.410377144813537598e-01 5.092477202415466309e-01 -1.527380704879760742e+00 6.242262125015258789e-01 4.333234131336212158e-01 -4.500172436237335205e-01 -4.545505642890930176e-01 3.908914029598236084e-01 4.525758028030395508e-01 4.359624087810516357e-01
2.603104114532470703e-01 -6.210707426071166992e-01 5.840592384338378906e-01 -1.717357397079467773e+00 7.380698323249816895e-01 5.975264906883239746e-01 -6.102058291435241699e-01 -6.218475699424743652e-01 5.541788935661315918e-01 6.126478910446166992e-01 6.030566096305847168e-01
4.029020667076110840e-01 -7.955181002616882324e-01 6.422049999237060547e-01 -1.907495737075805664e+00 8.537085056304931641e-01 7.576036453247070312e-01 -7.665856480598449707e-01 -7.843933105468750000e-01 7.134856581687927246e-01 7.692931294441223145e-01 7.654370665550231934e-01
5.423466563224792480e-01 -9.579585194587707520e-01 6.835330724716186523e-01 -2.088080883026123047e+00 9.666921496391296387e-01 9.071165919303894043e-01 -9.129936099052429199e-01 -9.355757832527160645e-01 8.623945116996765137e-01 9.162328839302062988e-01 9.165456295013427734e-01
6.756076812744140625e-01 -1.104970097541809082e+00 7.085330486297607422e-01 -2.253195285797119141e+00 1.072820305824279785e+00 1.041835546493530273e+00 -1.045427680015563965e+00 -1.071180820465087891e+00 9.967560172080993652e-01 1.049207568168640137e+00 1.052379369735717773e+00
8.005558848381042480e-01 -1.234384417533874512e+00 7.172380685806274414e-01 -2.399075746536254883e+00 1.168429017066955566e+00 1.158780932426452637e+00 -1.161106348037719727e+00 -1.188291668891906738e+00 1.113701581954956055e+00 1.165170788764953613e+00 1.170264482498168945e+00
9.154297709465026855e-01 -1.344624161720275879e+00 7.093106508255004883e-01 -2.523145198822021484e+00 1.250608921051025391e+00 1.255829334259033203e+00 -1.258056759834289551e+00 -1.284834742546081543e+00 1.211209535598754883e+00 1.261940240859985352e+00 1.268331527709960938e+00
1.018668770790100098e+00 -1.434505105018615723e+00 6.844644546508789062e-01 -2.623539447784423828e+00 1.317210078239440918e+00 1.331497788429260254e+00 -1.334900021553039551e+00 -1.359363198280334473e+00 1.287874341011047363e+00 1.338002085685729980e+00 1.345271110534667969e+00
1.108884334564208984e+00 -1.503201603889465332e+00 6.428163051605224609e-01 -2.698890686035156250e+00 1.366740703582763672e+00 1.384843230247497559e+00 -1.390738964080810547e+00 -1.410955071449279785e+00 1.342795014381408691e+00 1.392388939857482910e+00 1.400227546691894531e+00
1.184870481491088867e+00 -1.550244569778442383e+00 5.850850343704223633e-01 -2.748259067535400391e+00 1.398252010345458984e+00 1.415413141250610352e+00 -1.425114750862121582e+00 -1.439184069633483887e+00 1.375534415245056152e+00 1.424625277519226074e+00 1.432776570320129395e+00
1.245604395866394043e+00 -1.575509667396545410e+00 5.125977993011474609e-01 -2.771119832992553711e+00 1.411248445510864258e+00 1.423223733901977539e+00 -1.437974572181701660e+00 -1.444096446037292480e+00 1.386089801788330078e+00 1.434691548347473145e+00 1.442908644676208496e+00
1.290237069129943848e+00 -1.579182744026184082e+00 4.271712303161621094e-01 -2.767379522323608398e+00 1.405639886856079102e+00 1.408723235130310059e+00 -1.429635167121887207e+00 -1.426183938980102539e+00 1.374859213829040527e+00 1.422983884811401367e+00 1.430990934371948242e+00
