radius,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300
0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0045,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.009,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0135,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.018,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0225,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.027,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0315,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.036,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0405,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.045,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0495,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.054,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0585,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.063,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0675,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.072,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0765,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.081,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.0855,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19
0.09,20,20,20,20,20,20,20,20,17,20,19,19,16,14,15
0.0945,20,20,19,18,16,17,16,14,7,8,5,4,7,3,1
0.099,20,20,12,4,0,0,0,0,0,0,0,0,0,0,0
0.1035,20,20,12,3,0,0,0,0,0,0,0,0,0,0,0
0.108,20,20,11,3,0,0,0,0,0,0,0,0,0,0,0
0.1125,20,20,10,3,0,0,0,0,0,0,0,0,0,0,0
0.117,20,20,9,3,0,0,0,0,0,0,0,0,0,0,0
0.1215,20,20,9,2,0,0,0,0,0,0,0,0,0,0,0
0.126,20,20,9,1,0,0,0,0,0,0,0,0,0,0,0
0.1305,20,20,9,1,0,0,0,0,0,0,0,0,0,0,0
0.135,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.1395,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.144,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.1485,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.153,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.1575,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.162,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.1665,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0
0.171,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.1755,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.18,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.1845,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.189,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.1935,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.198,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.2025,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.207,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.2115,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.216,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.2205,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0
0.225,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2295,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.234,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2385,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.243,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2475,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.252,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2565,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.261,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2655,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2745,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.279,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2835,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.288,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2925,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3015,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.306,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3105,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.315,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3195,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.324,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3285,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3375,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.342,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3465,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.351,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3555,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3645,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.369,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3735,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.378,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3825,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.387,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3915,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.396,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4005,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.405,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4095,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4185,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.423,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4275,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.432,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4365,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.441,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4455,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
