segment_length,run_index,rank,births
10,1,0,""
10,2,0,""
10,3,0,""
10,4,0,""
10,5,0,""
10,6,0,""
10,7,0,""
10,8,0,""
10,9,0,""
10,10,0,""
10,11,0,""
10,12,0,""
10,13,0,""
10,14,0,""
10,15,0,""
10,16,0,""
10,17,0,""
10,18,0,""
10,19,0,""
10,20,0,""
20,1,0,""
20,2,0,""
20,3,0,""
20,4,0,""
20,5,0,""
20,6,0,""
20,7,0,""
20,8,0,""
20,9,0,""
20,10,0,""
20,11,0,""
20,12,0,""
20,13,0,""
20,14,0,""
20,15,0,""
20,16,0,""
20,17,0,""
20,18,0,""
20,19,0,""
20,20,0,""
30,1,1,"0.0"
30,2,1,"0.13387631266754788"
30,3,1,"0.09383851190546827"
30,4,1,"0.07739885350051137"
30,5,1,"0.1166671144681417"
30,6,1,"0.07878731262948062"
30,7,1,"0.11770946332391793"
30,8,1,"0.11506409317315273"
30,9,1,"0.12137464195706336"
30,10,1,"0.11257791296284772"
30,11,1,"0.07890616540804493"
30,12,1,"0.08979740975636927"
30,13,1,"0.09252643915805019"
30,14,1,"0.0"
30,15,1,"0.10887505105617173"
30,16,1,"0.12204076439973066"
30,17,1,"0.0"
30,18,1,"0.0779126380758164"
30,19,1,"0.09722075500775218"
30,20,1,"0.08564289047055355"
40,1,1,"0.08047859362971739"
40,2,1,"0.07632471415058989"
40,3,1,"0.0"
40,4,1,"0.07630061504415779"
40,5,1,"0.07851751296722792"
40,6,1,"0.08903808194574364"
40,7,1,"0.08023716660272721"
40,8,1,"0.0"
40,9,1,"0.117105357968044"
40,10,1,"0.08070205911686995"
40,11,1,"0.07890616540804493"
40,12,1,"0.08065190585025059"
40,13,1,"0.07931721510542501"
40,14,1,"0.0"
40,15,1,"0.07957517572143415"
40,16,1,"0.07732117477127398"
40,17,1,"0.09548219981377201"
40,18,1,"0.08085356046871889"
40,19,1,"0.08093039114762282"
40,20,1,"0.11164872563135543"
50,1,1,"0.07652753373874381"
50,2,1,"0.0"
50,3,1,"0.0"
50,4,1,"0.07657985891624139"
50,5,1,"0.0"
50,6,1,"0.0"
50,7,1,"0.0792749408245248"
50,8,1,"0.07628829571619809"
50,9,1,"0.0"
50,10,1,"0.0"
50,11,1,"0.0785180431772809"
50,12,1,"0.07894639383841333"
50,13,1,"0.07614451994369875"
50,14,1,"0.0"
50,15,1,"0.0"
50,16,1,"0.0765401280713283"
50,17,1,"0.07622729560104435"
50,18,1,"0.0"
50,19,1,"0.07977487405943083"
50,20,1,"0.06994396115476417"
60,1,1,"0.0"
60,2,1,"0.0"
60,3,1,"0.0765927683238929"
60,4,1,"0.07626372552028574"
60,5,1,"0.0"
60,6,1,"0.0"
60,7,1,"0.08062691052757893"
60,8,1,"0.0"
60,9,1,"0.0"
60,10,1,"0.06993593544744896"
60,11,1,"0.0757790375473707"
60,12,1,"0.07630061504415779"
60,13,1,"0.0"
60,14,1,"0.0"
60,15,1,"0.08113953994365233"
60,16,1,"0.0"
60,17,1,"0.07656636775790521"
60,18,1,"0.0"
60,19,1,"0.07575826167047249"
60,20,1,"0.08009542457475975"
70,1,1,"0.0"
70,2,1,"0.0"
70,3,1,"0.0"
70,4,1,"0.0"
70,5,1,"0.07418170506276138"
70,6,1,"0.0"
70,7,1,"0.0"
70,8,1,"0.0"
70,9,1,"0.0"
70,10,1,"0.0"
70,11,1,"0.0"
70,12,1,"0.0"
70,13,1,"0.0"
70,14,1,"0.0"
70,15,1,"0.0"
70,16,1,"0.0"
70,17,1,"0.0"
70,18,1,"0.0"
70,19,1,"0.0"
70,20,1,"0.0"
80,1,1,"0.0"
80,2,1,"0.0"
80,3,1,"0.0"
80,4,1,"0.0"
80,5,1,"0.0"
80,6,1,"0.0"
80,7,1,"0.0"
80,8,1,"0.0"
80,9,1,"0.0"
80,10,1,"0.039498662569500326"
80,11,1,"0.0"
80,12,1,"0.0"
80,13,1,"0.0"
80,14,1,"0.0"
80,15,1,"0.0"
80,16,1,"0.0"
80,17,1,"0.0"
80,18,1,"0.0"
80,19,1,"0.0"
80,20,1,"0.0"
90,1,1,"0.0"
90,2,1,"0.0"
90,3,1,"0.0"
90,4,1,"0.0"
90,5,1,"0.0"
90,6,1,"0.0"
90,7,1,"0.0"
90,8,1,"0.0"
90,9,1,"0.0"
90,10,1,"0.0"
90,11,1,"0.0"
90,12,1,"0.0"
90,13,1,"0.0"
90,14,1,"0.0"
90,15,1,"0.0"
90,16,1,"0.0"
90,17,1,"0.0"
90,18,1,"0.0"
90,19,1,"0.0"
90,20,1,"0.0"
100,1,1,"0.0"
100,2,1,"0.0"
100,3,1,"0.0"
100,4,1,"0.0"
100,5,1,"0.0"
100,6,1,"0.0"
100,7,1,"0.0"
100,8,1,"0.0"
100,9,1,"0.0"
100,10,1,"0.0"
100,11,1,"0.0"
100,12,1,"0.0"
100,13,1,"0.0"
100,14,1,"0.0"
100,15,1,"0.0"
100,16,1,"0.0"
100,17,1,"0.0"
100,18,1,"0.0"
100,19,1,"0.0"
100,20,1,"0.0"
