radius,10,20,30,40,50,60,70,80,90,100
0.0,20,20,17,17,11,10,1,1,0,0
0.006,20,20,17,17,11,10,1,1,0,0
0.012,20,20,17,17,11,10,1,1,0,0
0.018,20,20,17,17,11,10,1,1,0,0
0.024,20,20,17,17,11,10,1,1,0,0
0.03,20,20,17,17,11,10,1,1,0,0
0.036,20,20,17,17,11,10,1,1,0,0
0.042,20,20,17,17,11,10,1,0,0,0
0.048,20,20,17,17,11,10,1,0,0,0
0.054,20,20,17,17,11,10,1,0,0,0
0.06,20,20,17,17,11,10,1,0,0,0
0.066,20,20,17,17,11,10,1,0,0,0
0.072,20,20,17,17,10,9,1,0,0,0
0.078,20,20,15,14,4,3,0,0,0,0
0.084,20,20,13,4,0,0,0,0,0,0
0.09,20,20,11,3,0,0,0,0,0,0
0.096,20,20,9,2,0,0,0,0,0,0
0.102,20,20,8,2,0,0,0,0,0,0
0.108,20,20,8,2,0,0,0,0,0,0
0.114,20,20,6,1,0,0,0,0,0,0
0.12,20,20,3,0,0,0,0,0,0,0
0.126,20,20,1,0,0,0,0,0,0,0
0.132,20,20,1,0,0,0,0,0,0,0
0.138,20,20,0,0,0,0,0,0,0,0
0.144,20,20,0,0,0,0,0,0,0,0
0.15,20,20,0,0,0,0,0,0,0,0
0.156,20,20,0,0,0,0,0,0,0,0
0.162,20,20,0,0,0,0,0,0,0,0
0.168,20,20,0,0,0,0,0,0,0,0
0.174,20,20,0,0,0,0,0,0,0,0
0.18,20,20,0,0,0,0,0,0,0,0
0.186,20,20,0,0,0,0,0,0,0,0
0.192,20,20,0,0,0,0,0,0,0,0
0.198,20,20,0,0,0,0,0,0,0,0
0.204,20,20,0,0,0,0,0,0,0,0
0.21,20,20,0,0,0,0,0,0,0,0
0.216,20,20,0,0,0,0,0,0,0,0
0.222,20,20,0,0,0,0,0,0,0,0
0.228,20,20,0,0,0,0,0,0,0,0
0.234,20,20,0,0,0,0,0,0,0,0
0.24,20,20,0,0,0,0,0,0,0,0
0.246,20,20,0,0,0,0,0,0,0,0
0.252,20,20,0,0,0,0,0,0,0,0
0.258,20,20,0,0,0,0,0,0,0,0
0.264,20,20,0,0,0,0,0,0,0,0
0.27,20,20,0,0,0,0,0,0,0,0
0.276,20,20,0,0,0,0,0,0,0,0
0.282,20,20,0,0,0,0,0,0,0,0
0.288,20,20,0,0,0,0,0,0,0,0
0.294,20,20,0,0,0,0,0,0,0,0
0.3,20,20,0,0,0,0,0,0,0,0
0.306,20,20,0,0,0,0,0,0,0,0
0.312,20,20,0,0,0,0,0,0,0,0
0.318,20,20,0,0,0,0,0,0,0,0
0.324,20,20,0,0,0,0,0,0,0,0
0.33,20,20,0,0,0,0,0,0,0,0
0.336,20,20,0,0,0,0,0,0,0,0
0.342,20,20,0,0,0,0,0,0,0,0
0.348,20,20,0,0,0,0,0,0,0,0
0.354,20,20,0,0,0,0,0,0,0,0
0.36,20,20,0,0,0,0,0,0,0,0
0.366,20,20,0,0,0,0,0,0,0,0
0.372,20,20,0,0,0,0,0,0,0,0
0.378,20,20,0,0,0,0,0,0,0,0
0.384,20,20,0,0,0,0,0,0,0,0
0.39,20,20,0,0,0,0,0,0,0,0
0.396,20,20,0,0,0,0,0,0,0,0
0.402,20,20,0,0,0,0,0,0,0,0
0.408,20,20,0,0,0,0,0,0,0,0
0.414,20,20,0,0,0,0,0,0,0,0
0.42,20,20,0,0,0,0,0,0,0,0
0.426,20,20,0,0,0,0,0,0,0,0
0.432,20,20,0,0,0,0,0,0,0,0
0.438,20,20,0,0,0,0,0,0,0,0
0.444,20,20,0,0,0,0,0,0,0,0
0.45,20,20,0,0,0,0,0,0,0,0
0.456,20,20,0,0,0,0,0,0,0,0
0.462,20,20,0,0,0,0,0,0,0,0
0.468,20,20,0,0,0,0,0,0,0,0
0.474,20,20,0,0,0,0,0,0,0,0
0.48,20,20,0,0,0,0,0,0,0,0
0.486,20,20,0,0,0,0,0,0,0,0
0.492,20,20,0,0,0,0,0,0,0,0
0.498,20,20,0,0,0,0,0,0,0,0
0.504,20,20,0,0,0,0,0,0,0,0
0.51,20,20,0,0,0,0,0,0,0,0
0.516,20,20,0,0,0,0,0,0,0,0
0.522,20,20,0,0,0,0,0,0,0,0
0.528,20,20,0,0,0,0,0,0,0,0
0.534,20,20,0,0,0,0,0,0,0,0
0.54,20,20,0,0,0,0,0,0,0,0
0.546,20,20,0,0,0,0,0,0,0,0
0.552,20,20,0,0,0,0,0,0,0,0
0.558,20,20,0,0,0,0,0,0,0,0
0.564,20,20,0,0,0,0,0,0,0,0
0.57,20,20,0,0,0,0,0,0,0,0
0.576,20,20,0,0,0,0,0,0,0,0
0.582,20,20,0,0,0,0,0,0,0,0
0.588,20,20,0,0,0,0,0,0,0,0
0.594,20,20,0,0,0,0,0,0,0,0
0.6,20,20,0,0,0,0,0,0,0,0
