radius,100,200,400,800,1200
0.0,20,20,20,20,20
0.01,20,20,20,20,20
0.02,20,20,20,20,20
0.03,20,20,20,20,20
0.04,20,20,20,20,20
0.05,20,20,20,20,20
0.06,20,20,20,20,20
0.07,20,20,20,20,20
0.08,20,20,20,20,20
0.09,20,20,20,20,20
0.1,20,20,20,20,20
0.11,20,20,20,20,20
0.12,20,20,20,20,20
0.13,20,20,20,20,17
0.14,20,20,20,20,16
0.15,20,20,19,18,12
0.16,20,20,19,18,12
0.17,20,20,19,18,12
0.18,20,20,19,18,11
0.19,20,20,16,15,11
0.2,20,20,16,12,7
0.21,20,20,16,11,7
0.22,20,20,14,9,6
0.23,20,20,13,9,5
0.24,20,20,13,9,5
0.25,20,20,13,9,5
0.26,20,20,13,9,5
0.27,20,20,13,9,5
0.28,20,20,12,9,2
0.29,20,20,12,9,2
0.3,20,20,12,9,2
0.31,20,20,12,9,2
0.32,20,20,12,9,2
0.33,20,20,12,9,2
0.34,20,20,12,9,2
0.35,20,20,12,9,1
0.36,20,20,12,9,1
0.37,20,20,10,7,0
0.38,20,20,10,7,0
0.39,20,20,10,7,0
0.4,20,20,10,4,0
0.41,20,20,10,4,0
0.42,20,20,10,4,0
0.43,20,20,10,3,0
0.44,20,20,10,3,0
0.45,20,20,10,3,0
0.46,20,20,10,3,0
0.47,20,20,10,3,0
0.48,20,20,10,3,0
0.49,20,20,9,2,0
0.5,20,20,9,2,0
0.51,20,20,9,2,0
0.52,20,20,9,2,0
0.53,20,20,9,2,0
0.54,20,20,8,2,0
0.55,20,20,8,2,0
0.56,20,20,7,2,0
0.57,20,20,7,2,0
0.58,20,20,7,2,0
0.59,20,20,7,0,0
0.6,20,20,7,0,0
0.61,20,20,7,0,0
0.62,20,20,7,0,0
0.63,20,20,7,0,0
0.64,20,20,7,0,0
0.65,20,20,7,0,0
0.66,20,20,7,0,0
0.67,20,20,7,0,0
0.68,20,20,7,0,0
0.69,20,20,7,0,0
0.7,20,20,7,0,0
0.71,20,20,7,0,0
0.72,20,20,7,0,0
0.73,20,20,7,0,0
0.74,20,20,7,0,0
0.75,20,20,7,0,0
0.76,20,20,7,0,0
0.77,20,20,6,0,0
0.78,20,20,6,0,0
0.79,20,20,6,0,0
0.8,20,20,6,0,0
0.81,20,20,5,0,0
0.82,20,20,5,0,0
0.83,20,20,5,0,0
0.84,20,20,5,0,0
0.85,20,20,5,0,0
0.86,20,20,5,0,0
0.87,20,20,4,0,0
0.88,20,20,3,0,0
0.89,20,20,3,0,0
0.9,20,20,3,0,0
0.91,20,20,2,0,0
0.92,20,20,2,0,0
0.93,20,20,2,0,0
0.94,20,20,2,0,0
0.95,20,20,2,0,0
0.96,20,20,2,0,0
0.97,20,20,2,0,0
0.98,20,20,2,0,0
0.99,20,20,2,0,0
1.0,20,20,2,0,0
