radius,100,200,400,800,1200
0.0,20,20,20,20,20
0.02,20,20,20,20,20
0.04,20,20,20,20,20
0.06,20,20,20,20,20
0.08,20,20,20,20,20
0.1,20,20,20,20,20
0.12,20,20,20,20,20
0.14,20,20,20,20,16
0.16,20,20,19,18,12
0.18,20,20,19,18,11
0.2,20,20,16,12,7
0.22,20,20,14,9,6
0.24,20,20,13,9,5
0.26,20,20,13,9,5
0.28,20,20,12,9,2
0.3,20,20,12,9,2
0.32,20,20,12,9,2
0.34,20,20,12,9,2
0.36,20,20,12,9,1
0.38,20,20,10,7,0
0.4,20,20,10,4,0
0.42,20,20,10,4,0
0.44,20,20,10,3,0
0.46,20,20,10,3,0
0.48,20,20,10,3,0
0.5,20,20,9,2,0
0.52,20,20,9,2,0
0.54,20,20,8,2,0
0.56,20,20,7,2,0
0.58,20,20,7,2,0
0.6,20,20,7,0,0
0.62,20,20,7,0,0
0.64,20,20,7,0,0
0.66,20,20,7,0,0
0.68,20,20,7,0,0
0.7,20,20,7,0,0
0.72,20,20,7,0,0
0.74,20,20,7,0,0
0.76,20,20,7,0,0
0.78,20,20,6,0,0
0.8,20,20,6,0,0
0.82,20,20,5,0,0
0.84,20,20,5,0,0
0.86,20,20,5,0,0
0.88,20,20,3,0,0
0.9,20,20,3,0,0
0.92,20,20,2,0,0
0.94,20,20,2,0,0
0.96,20,20,2,0,0
0.98,20,20,2,0,0
1.0,20,20,2,0,0
1.02,20,19,2,0,0
1.04,20,19,2,0,0
1.06,20,19,2,0,0
1.08,20,19,2,0,0
1.1,20,19,2,0,0
1.12,20,19,2,0,0
1.14,20,18,2,0,0
1.16,20,18,2,0,0
1.18,20,18,2,0,0
1.2,20,18,2,0,0
1.22,20,18,2,0,0
1.24,20,18,1,0,0
1.26,20,18,1,0,0
1.28,20,18,0,0,0
1.3,20,17,0,0,0
1.32,20,17,0,0,0
1.34,20,17,0,0,0
1.36,20,17,0,0,0
1.38,20,17,0,0,0
1.4,20,17,0,0,0
1.42,20,17,0,0,0
1.44,20,17,0,0,0
1.46,20,17,0,0,0
1.48,20,16,0,0,0
1.5,20,16,0,0,0
1.52,20,16,0,0,0
1.54,20,16,0,0,0
1.56,20,16,0,0,0
1.58,20,16,0,0,0
1.6,20,16,0,0,0
1.62,20,16,0,0,0
1.64,20,16,0,0,0
1.66,20,16,0,0,0
1.68,20,16,0,0,0
1.7,20,15,0,0,0
1.72,20,15,0,0,0
1.74,20,15,0,0,0
1.76,20,15,0,0,0
1.78,20,14,0,0,0
1.8,20,14,0,0,0
1.82,20,13,0,0,0
1.84,20,13,0,0,0
1.86,20,13,0,0,0
1.88,20,13,0,0,0
1.9,20,13,0,0,0
1.92,20,13,0,0,0
1.94,20,13,0,0,0
1.96,20,13,0,0,0
1.98,20,13,0,0,0
2.0,20,13,0,0,0
