radius,100,200,400,800,1200
0.0,0,0,0,0,0
0.02,0,0,0,0,0
0.04,0,0,0,0,0
0.06,0,0,0,0,0
0.08,0,0,0,0,0
0.1,0,0,0,0,0
0.12,0,0,0,0,0
0.14,0,0,0,0,4
0.16,0,0,1,2,8
0.18,0,0,1,2,9
0.2,0,0,4,8,13
0.22,0,0,6,11,14
0.24,0,0,7,11,15
0.26,0,0,7,11,15
0.28,0,0,8,11,18
0.3,0,0,8,11,18
0.32,0,0,8,11,18
0.34,0,0,8,11,18
0.36,0,0,8,11,19
0.38,0,0,10,13,20
0.4,0,0,10,16,20
0.42,0,0,10,16,20
0.44,0,0,10,17,20
0.46,0,0,10,17,20
0.48,0,0,10,17,20
0.5,0,0,11,18,20
0.52,0,0,11,18,20
0.54,0,0,12,18,20
0.56,0,0,13,18,20
0.58,0,0,13,18,20
0.6,0,0,13,20,20
0.62,0,0,13,20,20
0.64,0,0,13,20,20
0.66,0,0,13,20,20
0.68,0,0,13,20,20
0.7,0,0,13,20,20
0.72,0,0,13,20,20
0.74,0,0,13,20,20
0.76,0,0,13,20,20
0.78,0,0,14,20,20
0.8,0,0,14,20,20
0.82,0,0,15,20,20
0.84,0,0,15,20,20
0.86,0,0,15,20,20
0.88,0,0,17,20,20
0.9,0,0,17,20,20
0.92,0,0,18,20,20
0.94,0,0,18,20,20
0.96,0,0,18,18,14
0.98,0,0,18,18,14
1.0,0,0,18,18,14
1.02,0,1,17,17,11
1.04,0,1,17,17,11
1.06,0,1,17,17,11
1.08,0,1,17,17,11
1.1,0,1,17,17,11
1.12,0,1,17,17,10
1.14,0,2,17,17,10
1.16,0,2,17,17,9
1.18,0,2,17,17,9
1.2,0,2,17,17,9
1.22,0,2,17,17,9
1.24,0,2,18,14,9
1.26,0,2,18,14,9
1.28,0,2,19,14,9
1.3,0,3,19,14,9
1.32,0,3,19,14,9
1.34,0,3,19,14,9
1.36,0,3,19,14,9
1.38,0,3,19,13,9
1.4,0,3,19,13,9
1.42,0,3,19,12,9
1.44,0,3,19,12,9
1.46,0,3,19,12,9
1.48,0,4,19,12,8
1.5,0,4,19,12,8
1.52,0,4,18,11,8
1.54,0,4,18,11,8
1.56,0,4,18,11,8
1.58,0,4,18,11,7
1.6,0,4,18,11,7
1.62,0,4,18,11,6
1.64,0,4,18,11,6
1.66,0,4,18,11,6
1.68,0,4,18,11,6
1.7,0,5,18,11,6
1.72,0,5,18,11,6
1.74,0,5,18,11,6
1.76,0,5,18,11,6
1.78,0,6,17,11,6
1.8,0,6,17,11,6
1.82,0,7,17,11,6
1.84,0,7,17,9,5
1.86,0,7,17,9,5
1.88,0,7,17,9,4
1.9,0,7,17,8,4
1.92,0,7,17,7,4
1.94,0,7,17,7,4
1.96,0,7,17,7,4
1.98,0,7,17,7,4
2.0,0,7,17,7,4
