radius,100,200,400,800,1200
0.0,20,20,20,20,20
0.015,20,0,0,0,0
0.03,20,0,0,0,0
0.045,20,0,0,0,0
0.06,20,0,0,0,0
0.075,20,0,0,0,0
0.09,20,0,0,0,0
0.105,20,0,0,0,0
0.12,20,0,0,0,0
0.135,20,0,0,0,0
0.15,20,0,0,0,0
0.165,20,0,0,0,0
0.18,20,0,0,0,0
0.195,20,0,0,0,0
0.21,20,0,0,0,0
0.225,20,0,0,0,0
0.24,20,0,0,0,0
0.255,20,0,0,0,0
0.27,20,0,0,0,0
0.285,20,0,0,0,0
0.3,20,0,0,0,0
0.315,20,0,0,0,0
0.33,20,0,0,0,0
0.345,20,0,0,0,0
0.36,20,0,0,0,0
0.375,20,0,0,0,0
0.39,20,0,0,0,0
0.405,20,0,0,0,0
0.42,20,0,0,0,0
0.435,20,0,0,0,0
0.45,20,0,0,0,0
0.465,20,0,0,0,0
0.48,20,0,0,0,0
0.495,20,0,0,0,0
0.51,20,0,0,0,0
0.525,20,0,0,0,0
0.54,20,0,0,0,0
0.555,20,0,0,0,0
0.57,20,0,0,0,0
0.585,20,0,0,0,0
0.6,20,0,0,0,0
0.615,20,0,0,0,0
0.63,20,0,0,0,0
0.645,20,0,0,0,0
0.66,20,0,0,0,0
0.675,20,0,0,0,0
0.69,20,0,0,0,0
0.705,20,0,0,0,0
0.72,20,0,0,0,0
0.735,20,0,0,0,0
0.75,20,0,0,0,0
0.765,20,0,0,0,0
0.78,20,0,0,0,0
0.795,20,0,0,0,0
0.81,20,0,0,0,0
0.825,20,0,0,0,0
0.84,20,0,0,0,0
0.855,20,0,0,0,0
0.87,20,0,0,0,0
0.885,20,0,0,0,0
0.9,20,0,0,0,0
0.915,20,0,0,0,0
0.93,20,0,0,0,0
0.945,20,0,0,0,0
0.96,20,0,0,0,0
0.975,20,0,0,0,0
0.99,20,0,0,0,0
1.005,20,0,0,0,0
1.02,20,0,0,0,0
1.035,20,0,0,0,0
1.05,20,0,0,0,0
1.065,20,0,0,0,0
1.08,20,0,0,0,0
1.095,20,0,0,0,0
1.11,20,0,0,0,0
1.125,20,0,0,0,0
1.14,20,0,0,0,0
1.155,20,0,0,0,0
1.17,20,0,0,0,0
1.185,20,0,0,0,0
1.2,20,0,0,0,0
1.215,20,0,0,0,0
1.23,20,0,0,0,0
1.245,20,0,0,0,0
1.26,20,0,0,0,0
1.275,20,0,0,0,0
1.29,20,0,0,0,0
1.305,20,0,0,0,0
1.32,20,0,0,0,0
1.335,20,0,0,0,0
1.35,20,0,0,0,0
1.365,20,0,0,0,0
1.38,20,0,0,0,0
1.395,20,0,0,0,0
1.41,20,0,0,0,0
1.425,20,0,0,0,0
1.44,20,0,0,0,0
1.455,20,0,0,0,0
1.47,20,0,0,0,0
1.485,20,0,0,0,0
1.5,20,0,0,0,0
