radius,100,200,400,800,1200
0.0,20,20,20,20,20
0.02,20,0,0,0,0
0.04,20,0,0,0,0
0.06,20,0,0,0,0
0.08,20,0,0,0,0
0.1,20,0,0,0,0
0.12,20,0,0,0,0
0.14,20,0,0,0,0
0.16,20,0,0,0,0
0.18,20,0,0,0,0
0.2,20,0,0,0,0
0.22,20,0,0,0,0
0.24,20,0,0,0,0
0.26,20,0,0,0,0
0.28,20,0,0,0,0
0.3,20,0,0,0,0
0.32,20,0,0,0,0
0.34,20,0,0,0,0
0.36,20,0,0,0,0
0.38,20,0,0,0,0
0.4,20,0,0,0,0
0.42,20,0,0,0,0
0.44,20,0,0,0,0
0.46,20,0,0,0,0
0.48,20,0,0,0,0
0.5,20,0,0,0,0
0.52,20,0,0,0,0
0.54,20,0,0,0,0
0.56,20,0,0,0,0
0.58,20,0,0,0,0
0.6,20,0,0,0,0
0.62,20,0,0,0,0
0.64,20,0,0,0,0
0.66,20,0,0,0,0
0.68,20,0,0,0,0
0.7,20,0,0,0,0
0.72,20,0,0,0,0
0.74,20,0,0,0,0
0.76,20,0,0,0,0
0.78,20,0,0,0,0
0.8,20,0,0,0,0
0.82,20,0,0,0,0
0.84,20,0,0,0,0
0.86,20,0,0,0,0
0.88,20,0,0,0,0
0.9,20,0,0,0,0
0.92,20,0,0,0,0
0.94,20,0,0,0,0
0.96,20,0,0,0,0
0.98,20,0,0,0,0
1.0,20,0,0,0,0
1.02,20,0,0,0,0
1.04,20,0,0,0,0
1.06,20,0,0,0,0
1.08,20,0,0,0,0
1.1,20,0,0,0,0
1.12,20,0,0,0,0
1.14,20,0,0,0,0
1.16,20,0,0,0,0
1.18,20,0,0,0,0
1.2,20,0,0,0,0
1.22,20,0,0,0,0
1.24,20,0,0,0,0
1.26,20,0,0,0,0
1.28,20,0,0,0,0
1.3,20,0,0,0,0
1.32,20,0,0,0,0
1.34,20,0,0,0,0
1.36,20,0,0,0,0
1.38,20,0,0,0,0
1.4,20,0,0,0,0
1.42,20,0,0,0,0
1.44,20,0,0,0,0
1.46,20,0,0,0,0
1.48,20,0,0,0,0
1.5,20,0,0,0,0
1.52,20,0,0,0,0
1.54,20,0,0,0,0
1.56,20,0,0,0,0
1.58,20,0,0,0,0
1.6,20,0,0,0,0
1.62,20,0,0,0,0
1.64,20,0,0,0,0
1.66,20,0,0,0,0
1.68,20,0,0,0,0
1.7,20,0,0,0,0
1.72,20,0,0,0,0
1.74,20,0,0,0,0
1.76,20,0,0,0,0
1.78,20,0,0,0,0
1.8,20,0,0,0,0
1.82,20,0,0,0,0
1.84,20,0,0,0,0
1.86,20,0,0,0,0
1.88,20,0,0,0,0
1.9,20,0,0,0,0
1.92,20,0,0,0,0
1.94,20,0,0,0,0
1.96,20,0,0,0,0
1.98,20,0,0,0,0
2.0,20,0,0,0,0
