radius,100,200,400,800,1200
0.0,0,0,0,0,0
0.02,0,20,20,20,20
0.04,0,20,20,20,20
0.06,0,20,20,20,20
0.08,0,20,20,20,20
0.1,0,20,20,20,20
0.12,0,20,20,20,20
0.14,0,20,20,20,20
0.16,0,20,20,20,20
0.18,0,20,20,20,20
0.2,0,20,20,20,20
0.22,0,20,20,20,20
0.24,0,20,20,20,20
0.26,0,20,20,20,20
0.28,0,20,20,20,20
0.3,0,20,20,20,20
0.32,0,20,20,20,20
0.34,0,20,20,20,20
0.36,0,20,20,20,20
0.38,0,20,20,20,20
0.4,0,20,20,20,20
0.42,0,20,20,20,20
0.44,0,20,20,20,20
0.46,0,20,20,20,20
0.48,0,20,20,20,20
0.5,0,20,20,20,20
0.52,0,20,20,20,20
0.54,0,20,20,20,20
0.56,0,20,20,20,20
0.58,0,20,20,20,20
0.6,0,20,20,20,20
0.62,0,20,20,20,20
0.64,0,20,20,20,20
0.66,0,20,20,20,20
0.68,0,20,20,20,20
0.7,0,20,20,20,20
0.72,0,20,20,20,20
0.74,0,20,20,20,20
0.76,0,20,20,20,20
0.78,0,20,20,20,20
0.8,0,20,20,20,20
0.82,0,20,20,20,20
0.84,0,20,20,20,20
0.86,0,20,20,20,20
0.88,0,20,20,20,20
0.9,0,20,20,20,20
0.92,0,20,20,20,20
0.94,0,20,20,20,20
0.96,0,20,20,20,20
0.98,0,20,20,20,20
1.0,0,20,20,20,20
1.02,0,20,20,20,20
1.04,0,20,20,20,20
1.06,0,20,20,20,20
1.08,0,20,20,20,20
1.1,0,20,20,20,20
1.12,0,20,20,20,20
1.14,0,20,20,20,20
1.16,0,20,20,20,20
1.18,0,20,20,20,20
1.2,0,20,20,20,20
1.22,0,20,20,20,20
1.24,0,20,20,20,20
1.26,0,20,20,20,20
1.28,0,20,20,20,20
1.3,0,20,20,20,20
1.32,0,20,20,20,20
1.34,0,20,20,20,20
1.36,0,20,20,20,20
1.38,0,20,20,20,20
1.4,0,20,20,20,20
1.42,0,20,20,20,20
1.44,0,20,20,20,20
1.46,0,20,20,20,20
1.48,0,20,20,20,20
1.5,0,20,20,20,20
1.52,0,20,20,20,20
1.54,0,20,20,20,20
1.56,0,20,20,20,20
1.58,0,20,20,20,20
1.6,0,20,20,20,20
1.62,0,20,20,20,20
1.64,0,20,20,20,20
1.66,0,20,20,20,20
1.68,0,20,20,20,20
1.7,0,20,20,20,20
1.72,0,20,20,20,20
1.74,0,20,20,20,20
1.76,0,20,20,20,20
1.78,0,20,20,20,20
1.8,0,20,20,20,20
1.82,0,20,20,20,20
1.84,0,20,20,20,20
1.86,0,20,20,20,20
1.88,0,20,20,20,20
1.9,0,20,20,20,20
1.92,0,20,20,20,20
1.94,0,20,20,20,20
1.96,0,20,20,20,20
1.98,0,20,20,20,20
2.0,0,20,20,20,20
