radius,100,200,400,800,1200
0.0,0,0,0,0,0
0.015,0,0,0,0,0
0.03,0,0,0,0,0
0.045,0,0,0,0,0
0.06,0,0,0,0,0
0.075,0,0,0,0,0
0.09,0,0,0,0,0
0.105,0,0,0,0,0
0.12,0,0,0,0,0
0.135,0,0,0,0,4
0.15,0,0,1,2,8
0.165,0,0,1,2,8
0.18,0,0,1,2,9
0.195,0,0,4,7,12
0.21,0,0,4,9,13
0.225,0,0,6,11,15
0.24,0,0,7,11,15
0.255,0,0,7,11,15
0.27,0,0,7,11,15
0.285,0,0,8,11,18
0.3,0,0,8,11,18
0.315,0,0,8,11,18
0.33,0,0,8,11,18
0.345,0,0,8,11,19
0.36,0,0,8,11,19
0.375,0,0,10,13,20
0.39,0,0,10,13,20
0.405,0,0,10,16,20
0.42,0,0,10,16,20
0.435,0,0,10,17,20
0.45,0,0,10,17,20
0.465,0,0,10,17,20
0.48,0,0,10,17,20
0.495,0,0,11,18,20
0.51,0,0,11,18,20
0.525,0,0,11,18,20
0.54,0,0,12,18,20
0.555,0,0,12,18,20
0.57,0,0,13,18,20
0.585,0,0,13,18,20
0.6,0,0,13,20,20
0.615,0,0,13,20,20
0.63,0,0,13,20,20
0.645,0,0,13,20,20
0.66,0,0,13,20,20
0.675,0,0,13,20,20
0.69,0,0,13,20,20
0.705,0,0,13,20,20
0.72,0,0,13,20,20
0.735,0,0,13,20,20
0.75,0,0,13,20,20
0.765,0,0,14,20,20
0.78,0,0,14,20,20
0.795,0,0,14,20,20
0.81,0,0,15,20,20
0.825,0,0,15,20,20
0.84,0,0,15,20,20
0.855,0,0,15,20,20
0.87,0,0,16,20,20
0.885,0,0,17,20,20
0.9,0,0,17,20,20
0.915,0,0,18,20,20
0.93,0,0,18,20,20
0.945,0,0,18,19,18
0.96,0,0,18,18,14
0.975,0,0,18,18,14
0.99,0,0,18,18,14
1.005,0,0,18,18,14
1.02,0,1,17,17,11
1.035,0,1,17,17,11
1.05,0,1,17,17,11
1.065,0,1,17,17,11
1.08,0,1,17,17,11
1.095,0,1,17,17,11
1.11,0,1,17,17,10
1.125,0,2,17,17,10
1.14,0,2,17,17,10
1.155,0,2,17,17,9
1.17,0,2,17,17,9
1.185,0,2,17,17,9
1.2,0,2,17,17,9
1.215,0,2,17,17,9
1.23,0,2,17,17,9
1.245,0,2,18,14,9
1.26,0,2,18,14,9
1.275,0,2,19,14,9
1.29,0,3,19,14,9
1.305,0,3,19,14,9
1.32,0,3,19,14,9
1.335,0,3,19,14,9
1.35,0,3,19,14,9
1.365,0,3,19,14,9
1.38,0,3,19,13,9
1.395,0,3,19,13,9
1.41,0,3,19,12,9
1.425,0,3,19,12,9
1.44,0,3,19,12,9
1.455,0,3,19,12,9
1.47,0,4,19,12,8
1.485,0,4,19,12,8
1.5,0,4,19,12,8
