radius,100,125,150,175,200,225,250,275,300,325,350,375,400
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,3,7,13,12,23,30,30,30,30,30,30,30
0.09,0,3,10,15,16,26,30,30,30,30,30,30,30
0.1,0,3,13,15,17,28,30,30,30,30,30,30,30
0.11,0,3,16,17,19,30,30,30,30,30,30,30,30
0.12,0,3,16,19,20,30,30,30,30,30,30,30,30
0.13,0,4,16,20,22,30,30,30,30,30,30,30,30
0.14,0,4,16,20,22,30,30,30,30,30,30,30,30
0.15,0,4,16,21,23,30,30,30,30,30,30,30,30
0.16,0,5,16,21,23,30,30,30,30,30,30,30,30
0.17,0,6,18,21,27,30,30,30,30,30,30,30,30
0.18,0,6,18,21,28,30,30,30,30,30,30,30,30
0.19,0,6,18,21,28,30,30,30,30,30,30,30,30
0.2,0,6,18,21,29,30,30,30,30,30,30,30,30
0.21,0,6,18,21,29,30,30,30,30,30,30,30,30
0.22,0,6,18,21,30,30,30,30,30,30,30,30,30
0.23,0,7,25,30,30,30,30,30,30,30,30,30,30
0.24,0,7,26,30,30,30,30,30,30,30,30,30,30
0.25,0,7,28,30,30,30,30,30,30,30,30,30,30
0.26,0,7,29,30,30,30,30,30,30,30,30,30,30
0.27,0,7,29,30,30,30,30,30,30,30,30,30,30
0.28,0,7,29,30,30,30,30,30,30,30,30,30,30
0.29,0,7,29,30,30,30,30,30,30,30,30,30,30
0.3,0,8,29,30,30,30,30,30,30,30,30,30,30
0.31,0,9,29,30,30,30,30,30,30,30,30,30,30
0.32,0,12,30,30,30,30,30,30,30,30,30,30,30
0.33,0,13,30,30,30,30,30,30,30,30,30,30,30
0.34,0,13,30,30,30,30,30,30,30,30,30,30,30
0.35,0,15,30,30,30,30,30,30,30,30,30,30,30
0.36,0,15,30,30,30,30,30,30,30,30,30,30,30
0.37,0,15,30,30,30,30,30,30,30,30,30,30,30
0.38,0,15,30,30,30,30,30,30,30,30,30,30,30
0.39,0,15,30,30,30,30,30,30,30,30,30,30,30
0.4,0,16,30,30,30,30,30,30,30,30,30,30,30
0.41,0,17,30,30,30,30,30,30,30,30,30,30,30
0.42,0,17,30,30,30,30,30,30,30,30,30,30,30
0.43,0,18,30,30,30,30,30,30,30,30,30,30,30
0.44,0,18,30,30,30,30,30,30,30,30,30,30,30
0.45,0,18,30,30,30,30,30,30,30,30,30,30,30
0.46,0,18,30,30,30,30,30,30,30,30,30,30,30
0.47,0,18,30,30,30,30,30,30,30,30,30,30,30
0.48,0,18,30,30,30,30,30,30,30,30,30,30,30
0.49,0,18,30,30,30,30,30,30,30,30,30,30,30
0.5,0,18,30,30,30,30,30,30,30,30,30,30,30
