index,relaxed_time,physical_time,piece,step,impact,s,event
224,2.942139645948615,1.5021396459486152,bridge,1,2,0.44,bridge
225,2.962139645948615,1.5021396459486152,bridge,1,2,0.46,bridge
226,2.982139645948615,1.5021396459486152,bridge,1,2,0.48,bridge
227,3.002139645948615,1.5021396459486152,bridge,1,2,0.5,bridge
228,3.022139645948615,1.5021396459486152,bridge,1,2,0.52,bridge
229,3.042139645948615,1.5021396459486152,bridge,1,2,0.54,bridge
230,3.062139645948615,1.5021396459486152,bridge,1,2,0.56,bridge
231,3.0821396459486152,1.5021396459486152,bridge,1,2,0.58,bridge
232,3.1021396459486152,1.5021396459486152,bridge,1,2,0.6,bridge
233,3.1221396459486153,1.5021396459486152,bridge,1,2,0.62,bridge
234,3.1421396459486153,1.5021396459486152,bridge,1,2,0.64,bridge
235,3.1621396459486153,1.5021396459486152,bridge,1,2,0.66,bridge
236,3.1821396459486153,1.5021396459486152,bridge,1,2,0.68,bridge
237,3.2021396459486153,1.5021396459486152,bridge,1,2,0.7000000000000001,bridge
238,3.222139645948615,1.5021396459486152,bridge,1,2,0.72,bridge
239,3.2421396459486154,1.5021396459486152,bridge,1,2,0.74,bridge
240,3.262139645948615,1.5021396459486152,bridge,1,2,0.76,bridge
241,3.2821396459486154,1.5021396459486152,bridge,1,2,0.78,bridge
242,3.302139645948615,1.5021396459486152,bridge,1,2,0.8,bridge
243,3.3221396459486154,1.5021396459486152,bridge,1,2,0.8200000000000001,bridge
244,3.342139645948615,1.5021396459486152,bridge,1,2,0.84,bridge
245,3.362139645948615,1.5021396459486152,bridge,1,2,0.86,bridge
246,3.382139645948615,1.5021396459486152,bridge,1,2,0.88,bridge
247,3.402139645948615,1.5021396459486152,bridge,1,2,0.9,bridge
248,3.422139645948615,1.5021396459486152,bridge,1,2,0.92,bridge
249,3.442139645948615,1.5021396459486152,bridge,1,2,0.9400000000000001,bridge
250,3.462139645948615,1.5021396459486152,bridge,1,2,0.96,bridge
251,3.482139645948615,1.5021396459486152,bridge,1,2,0.98,bridge
252,3.502139645948615,1.5021396459486152,bridge,1,2,1.0,bridge_end
253,3.502139645948615,1.5021396459486152,arc,2,3,0.0,post_impact
254,3.512139645948615,1.5121396459486152,arc,2,3,0.0,flow
255,3.522139645948615,1.5221396459486152,arc,2,3,0.0,flow
256,3.5321396459486154,1.5321396459486152,arc,2,3,0.0,flow
257,3.542139645948615,1.5421396459486152,arc,2,3,0.0,flow
258,3.552139645948615,1.5521396459486152,arc,2,3,0.0,flow
259,3.562139645948615,1.5621396459486152,arc,2,3,0.0,flow
260,3.5721396459486154,1.5721396459486152,arc,2,3,0.0,flow
261,3.5821396459486152,1.5821396459486152,arc,2,3,0.0,flow
262,3.592139645948615,1.5921396459486152,arc,2,3,0.0,flow
263,3.6021396459486152,1.6021396459486152,arc,2,3,0.0,flow
264,3.6121396459486155,1.6121396459486153,arc,2,3,0.0,flow
265,3.6221396459486153,1.6221396459486153,arc,2,3,0.0,flow
266,3.632139645948615,1.632139645948615,arc,2,3,0.0,flow
267,3.6421396459486153,1.6421396459486153,arc,2,3,0.0,flow
268,3.652139645948615,1.652139645948615,arc,2,3,0.0,flow
269,3.6621396459486153,1.662139645948615,arc,2,3,0.0,flow
270,3.672139645948615,1.672139645948615,arc,2,3,0.0,flow
271,3.682139645948615,1.682139645948615,arc,2,3,0.0,flow
272,3.692139645948615,1.692139645948615,arc,2,3,0.0,flow
273,3.7021396459486153,1.702139645948615,arc,2,3,0.0,flow
274,3.712139645948615,1.7121396459486151,arc,2,3,0.0,flow
275,3.722139645948615,1.7221396459486151,arc,2,3,0.0,flow
276,3.732139645948615,1.7321396459486151,arc,2,3,0.0,flow
277,3.7421396459486154,1.7421396459486151,arc,2,3,0.0,flow
278,3.752139645948615,1.7521396459486152,arc,2,3,0.0,flow
279,3.762139645948615,1.7621396459486152,arc,2,3,0.0,flow
280,3.772139645948615,1.7721396459486152,arc,2,3,0.0,flow
281,3.7821396459486154,1.7821396459486152,arc,2,3,0.0,flow
282,3.792139645948615,1.7921396459486152,arc,2,3,0.0,flow
283,3.802139645948615,1.8021396459486152,arc,2,3,0.0,flow
284,3.812139645948615,1.8121396459486152,arc,2,3,0.0,flow
285,3.8221396459486154,1.8221396459486152,arc,2,3,0.0,flow
286,3.8321396459486152,1.8321396459486152,arc,2,3,0.0,flow
287,3.842139645948615,1.8421396459486152,arc,2,3,0.0,flow
288,3.8521396459486152,1.8521396459486152,arc,2,3,0.0,flow
289,3.862139645948615,1.862139645948615,arc,2,3,0.0,flow
290,3.8721396459486153,1.8721396459486153,arc,2,3,0.0,flow
291,3.882139645948615,1.882139645948615,arc,2,3,0.0,flow
292,3.8921396459486153,1.8921396459486153,arc,2,3,0.0,flow
293,3.902139645948615,1.902139645948615,arc,2,3,0.0,flow
294,3.9121396459486153,1.9121396459486153,arc,2,3,0.0,flow
295,3.922139645948615,1.922139645948615,arc,2,3,0.0,flow
296,3.932139645948615,1.932139645948615,arc,2,3,0.0,flow
297,3.942139645948615,1.942139645948615,arc,2,3,0.0,flow
298,3.9521396459486153,1.952139645948615,arc,2,3,0.0,flow
299,3.962139645948615,1.9621396459486151,arc,2,3,0.0,flow
300,3.972139645948615,1.9721396459486151,arc,2,3,0.0,flow
301,3.982139645948615,1.9821396459486151,arc,2,3,0.0,flow
302,3.9921396459486154,1.9921396459486151,arc,2,3,0.0,flow
303,4.002139645948615,2.002139645948615,arc,2,3,0.0,flow
304,4.012139645948615,2.012139645948615,arc,2,3,0.0,flow
305,4.022139645948615,2.022139645948615,arc,2,3,0.0,flow
306,4.032139645948615,2.0321396459486154,arc,2,3,0.0,flow
307,4.042139645948615,2.042139645948615,arc,2,3,0.0,flow
308,4.052139645948615,2.052139645948615,arc,2,3,0.0,flow
309,4.062139645948616,2.062139645948615,arc,2,3,0.0,flow
310,4.072139645948615,2.0721396459486154,arc,2,3,0.0,flow
311,4.082139645948615,2.0821396459486152,arc,2,3,0.0,flow
312,4.092139645948615,2.092139645948615,arc,2,3,0.0,flow
313,4.102139645948615,2.1021396459486152,arc,2,3,0.0,flow
314,4.112139645948615,2.112139645948615,arc,2,3,0.0,flow
315,4.122139645948615,2.1221396459486153,arc,2,3,0.0,flow
316,4.132139645948615,2.132139645948615,arc,2,3,0.0,flow
317,4.142139645948616,2.1421396459486153,arc,2,3,0.0,flow
318,4.1521396459486155,2.152139645948615,arc,2,3,0.0,flow
319,4.162139645948615,2.1621396459486153,arc,2,3,0.0,flow
320,4.172139645948615,2.172139645948615,arc,2,3,0.0,flow
321,4.182139645948615,2.1821396459486153,arc,2,3,0.0,flow
322,4.192139645948615,2.192139645948615,arc,2,3,0.0,flow
323,4.202139645948615,2.2021396459486153,arc,2,3,0.0,flow
324,4.212139645948615,2.212139645948615,arc,2,3,0.0,flow
325,4.214775327470008,2.2147753274700084,arc,2,3,0.0,pre_impact
326,4.2347753274700075,2.2147753274700084,bridge,2,3,0.02,bridge
327,4.254775327470008,2.2147753274700084,bridge,2,3,0.04,bridge
328,4.2747753274700075,2.2147753274700084,bridge,2,3,0.06,bridge
329,4.294775327470008,2.2147753274700084,bridge,2,3,0.08,bridge
330,4.314775327470008,2.2147753274700084,bridge,2,3,0.1,bridge
331,4.334775327470008,2.2147753274700084,bridge,2,3,0.12,bridge
332,4.354775327470008,2.2147753274700084,bridge,2,3,0.14,bridge
333,4.374775327470008,2.2147753274700084,bridge,2,3,0.16,bridge
334,4.394775327470008,2.2147753274700084,bridge,2,3,0.18,bridge
335,4.414775327470008,2.2147753274700084,bridge,2,3,0.2,bridge
336,4.434775327470008,2.2147753274700084,bridge,2,3,0.22,bridge
337,4.454775327470008,2.2147753274700084,bridge,2,3,0.24,bridge
338,4.474775327470008,2.2147753274700084,bridge,2,3,0.26,bridge
339,4.494775327470008,2.2147753274700084,bridge,2,3,0.28,bridge
340,4.514775327470008,2.2147753274700084,bridge,2,3,0.3,bridge
341,4.534775327470008,2.2147753274700084,bridge,2,3,0.32,bridge
342,4.554775327470008,2.2147753274700084,bridge,2,3,0.34,bridge
343,4.574775327470008,2.2147753274700084,bridge,2,3,0.36,bridge
344,4.594775327470008,2.2147753274700084,bridge,2,3,0.38,bridge
345,4.614775327470008,2.2147753274700084,bridge,2,3,0.4,bridge
346,4.634775327470008,2.2147753274700084,bridge,2,3,0.42,bridge
347,4.654775327470008,2.2147753274700084,bridge,2,3,0.44,bridge
348,4.674775327470008,2.2147753274700084,bridge,2,3,0.46,bridge
349,4.694775327470008,2.2147753274700084,bridge,2,3,0.48,bridge
350,4.714775327470008,2.2147753274700084,bridge,2,3,0.5,bridge
351,4.7347753274700075,2.2147753274700084,bridge,2,3,0.52,bridge
352,4.754775327470008,2.2147753274700084,bridge,2,3,0.54,bridge
353,4.774775327470008,2.2147753274700084,bridge,2,3,0.56,bridge
354,4.794775327470008,2.2147753274700084,bridge,2,3,0.58,bridge
355,4.814775327470008,2.2147753274700084,bridge,2,3,0.6,bridge
356,4.834775327470008,2.2147753274700084,bridge,2,3,0.62,bridge
357,4.854775327470008,2.2147753274700084,bridge,2,3,0.64,bridge
358,4.874775327470008,2.2147753274700084,bridge,2,3,0.66,bridge
359,4.894775327470008,2.2147753274700084,bridge,2,3,0.68,bridge
360,4.914775327470008,2.2147753274700084,bridge,2,3,0.7000000000000001,bridge
361,4.934775327470008,2.2147753274700084,bridge,2,3,0.72,bridge
362,4.954775327470008,2.2147753274700084,bridge,2,3,0.74,bridge
363,4.974775327470008,2.2147753274700084,bridge,2,3,0.76,bridge
364,4.994775327470008,2.2147753274700084,bridge,2,3,0.78,bridge
365,5.014775327470008,2.2147753274700084,bridge,2,3,0.8,bridge
366,5.034775327470008,2.2147753274700084,bridge,2,3,0.8200000000000001,bridge
367,5.054775327470008,2.2147753274700084,bridge,2,3,0.84,bridge
368,5.074775327470008,2.2147753274700084,bridge,2,3,0.86,bridge
369,5.094775327470008,2.2147753274700084,bridge,2,3,0.88,bridge
370,5.114775327470008,2.2147753274700084,bridge,2,3,0.9,bridge
371,5.134775327470008,2.2147753274700084,bridge,2,3,0.92,bridge
372,5.154775327470008,2.2147753274700084,bridge,2,3,0.9400000000000001,bridge
373,5.174775327470008,2.2147753274700084,bridge,2,3,0.96,bridge
374,5.194775327470008,2.2147753274700084,bridge,2,3,0.98,bridge
375,5.214775327470008,2.2147753274700084,bridge,2,3,1.0,bridge_end
376,5.214775327470008,2.2147753274700084,arc,3,4,0.0,post_impact
377,5.224775327470008,2.224775327470008,arc,3,4,0.0,flow
378,5.234775327470008,2.2347753274700084,arc,3,4,0.0,flow
379,5.244775327470008,2.244775327470008,arc,3,4,0.0,flow
380,5.254775327470009,2.2547753274700084,arc,3,4,0.0,flow
381,5.264775327470009,2.264775327470008,arc,3,4,0.0,flow
382,5.274775327470008,2.2747753274700084,arc,3,4,0.0,flow
383,5.284775327470008,2.284775327470008,arc,3,4,0.0,flow
384,5.294775327470008,2.2947753274700085,arc,3,4,0.0,flow
385,5.304775327470008,2.3047753274700082,arc,3,4,0.0,flow
386,5.3147753274700085,2.3147753274700085,arc,3,4,0.0,flow
387,5.324775327470008,2.3247753274700083,arc,3,4,0.0,flow
388,5.334775327470009,2.3347753274700085,arc,3,4,0.0,flow
389,5.344775327470009,2.3447753274700083,arc,3,4,0.0,flow
390,5.3547753274700085,2.3547753274700085,arc,3,4,0.0,flow
391,5.364775327470008,2.3647753274700083,arc,3,4,0.0,flow
392,5.374775327470008,2.3747753274700085,arc,3,4,0.0,flow
393,5.384775327470008,2.3847753274700083,arc,3,4,0.0,flow
394,5.3947753274700085,2.3947753274700085,arc,3,4,0.0,flow
395,5.404775327470008,2.4047753274700083,arc,3,4,0.0,flow
396,5.414775327470009,2.4147753274700086,arc,3,4,0.0,flow
397,5.424775327470009,2.4247753274700083,arc,3,4,0.0,flow
398,5.434775327470009,2.4347753274700086,arc,3,4,0.0,flow
399,5.444775327470008,2.4447753274700084,arc,3,4,0.0,flow
400,5.454775327470008,2.454775327470008,arc,3,4,0.0,flow
401,5.464775327470008,2.4647753274700084,arc,3,4,0.0,flow
402,5.474775327470009,2.4747753274700086,arc,3,4,0.0,flow
403,5.484775327470008,2.4847753274700084,arc,3,4,0.0,flow
404,5.494775327470008,2.494775327470008,arc,3,4,0.0,flow
405,5.504775327470009,2.5047753274700084,arc,3,4,0.0,flow
406,5.514775327470009,2.514775327470008,arc,3,4,0.0,flow
407,5.524775327470008,2.5247753274700084,arc,3,4,0.0,flow
408,5.534775327470008,2.534775327470008,arc,3,4,0.0,flow
409,5.544775327470008,2.5447753274700085,arc,3,4,0.0,flow
410,5.554775327470008,2.5547753274700082,arc,3,4,0.0,flow
411,5.5647753274700085,2.5647753274700085,arc,3,4,0.0,flow
412,5.574775327470008,2.5747753274700083,arc,3,4,0.0,flow
413,5.584775327470009,2.5847753274700085,arc,3,4,0.0,flow
414,5.594775327470009,2.5947753274700083,arc,3,4,0.0,flow
415,5.6047753274700085,2.6047753274700085,arc,3,4,0.0,flow
416,5.614775327470008,2.6147753274700083,arc,3,4,0.0,flow
417,5.624775327470008,2.6247753274700085,arc,3,4,0.0,flow
418,5.634775327470008,2.6347753274700083,arc,3,4,0.0,flow
419,5.6447753274700085,2.6447753274700085,arc,3,4,0.0,flow
420,5.654775327470008,2.6547753274700083,arc,3,4,0.0,flow
421,5.664775327470009,2.6647753274700086,arc,3,4,0.0,flow
422,5.674775327470009,2.6747753274700083,arc,3,4,0.0,flow
423,5.684775327470009,2.6847753274700086,arc,3,4,0.0,flow
424,5.694775327470008,2.6947753274700084,arc,3,4,0.0,flow
