-1.180716163160495391e+01 -1.566131354458632829e+00 4.865044658321174276e-03
-1.177354416713921204e+01 -1.805317866759987622e+00 4.870249037968769727e-03
-1.173514534798703401e+01 -2.044262355138965592e+00 4.876596342434376397e-03
-1.169197099894633851e+01 -2.282868667357045300e+00 4.884093256913648283e-03
-1.164402886863534015e+01 -2.521040594540453483e+00 4.892747633448355643e-03
-1.159132863026507465e+01 -2.758681909590654069e+00 4.902568503530196214e-03
-1.153388188164258565e+01 -2.995696405679585617e+00 4.913566101448235517e-03
-1.147170214440408920e+01 -3.231987934814310126e+00 4.925751887552960728e-03
-1.140480486247776959e+01 -3.467460446455727041e+00 4.939138554770604490e-03
-1.133320739977231817e+01 -3.702018026176197907e+00 4.953740077907577838e-03
-1.125692903709272841e+01 -3.935564934340561649e+00 4.969571765733159924e-03
-1.117599096828771899e+01 -4.168005644794929410e+00 4.986650212438313058e-03
-1.109041629561685127e+01 -4.399244883548298901e+00 5.004993412924354547e-03
-1.100023002434898700e+01 -4.629187667431036601e+00 5.024620790710182701e-03
-1.090545905659011439e+01 -4.857739342714809005e+00 5.045553205718161620e-03
-1.080613218433687095e+01 -5.084805623678671616e+00 5.067813033019937484e-03
-1.070228008176209755e+01 -5.310292631105544281e+00 5.091424210990108841e-03
-1.059393529673287482e+01 -5.534106930693583060e+00 5.116412283436319423e-03
-1.048113224156143986e+01 -5.756155571367033374e+00 5.142804466387756492e-03
-1.036390718299186275e+01 -5.976346123470981375e+00 5.170629727410159387e-03
-1.024229823142774265e+01 -6.194586716834372453e+00 5.199918824798302995e-03
-1.011634532939883435e+01 -6.410786078686109946e+00 5.230704404691298784e-03
-9.986090239273726965e+00 -6.624853571408527486e+00 5.263021079427349785e-03
-9.851576530221441530e+00 -6.836699230112918357e+00 5.296905500495806447e-03
-9.712849564423757798e+00 -7.046233800021823868e+00 5.332396465647147241e-03
-9.569956482545320497e+00 -7.253368773642622003e+00 5.369535004241085714e-03
-9.422946188463406259e+00 -7.458016427717289787e+00 5.408364491026266228e-03
-9.271869333263808244e+00 -7.660089859933048473e+00 5.448930756615549126e-03
-9.116778298507352218e+00 -7.859503025378800523e+00 5.491282206042926751e-03
-8.957727178772094234e+00 -8.056170772732297536e+00 5.535469952622205404e-03
-8.794771763477815085e+00 -8.250008880163036906e+00 5.581547950538953175e-03
-8.627969517997618354e+00 -8.440934090936053735e+00 5.629573149931656195e-03
-8.457379564064428479e+00 -8.628864148701731906e+00 5.679605647715313572e-03
-8.283062659477343104e+00 -8.813717832457035328e+00 5.731708865977259808e-03
-8.105081177116625568e+00 -8.995414991163480423e+00 5.785949725693260992e-03
-7.923499083272742993e+00 -9.173876578007455151e+00 5.842398849745376009e-03
-7.738381915298797153e+00 -9.349024684288446352e+00 5.901130764719706920e-03
-7.549796758592560941e+00 -9.520782572921040909e+00 5.962224131753463517e-03
-7.357812222917848644e+00 -9.689074711536507678e+00 6.025761981000844932e-03
-7.162498418072260620e+00 -9.853826805170083247e+00 6.091831975111482687e-03
-6.963926928911427616e+00 -1.001496582852008110e+01 6.160526681295393735e-03
-6.762170789737624865e+00 -1.017242005776522618e+01 6.231943873300756567e-03
-6.557304458063281771e+00 -1.032611910192663096e+01 6.306186846973694388e-03
-6.349403787758040707e+00 -1.047599393376117582e+01 6.383364767594576321e-03
-6.138546001590339252e+00 -1.062197692017300454e+01 6.463593036130518832e-03
-5.924809663172938556e+00 -1.076400185213026184e+01 6.546993689939008786e-03
-5.708274648323799383e+00 -1.090200397407415522e+01 6.633695828489554087e-03
-5.489022115852527861e+00 -1.103592001280780899e+01 6.723836076858479179e-03
-5.267134477784200186e+00 -1.116568820585242428e+01 6.817559081576190193e-03
-5.042695369031632069e+00 -1.129124832925856126e+01 6.915018048107423633e-03
-4.815789616528229011e+00 -1.141254172486052809e+01 7.016375319701170094e-03
-4.586503207833451334e+00 -1.152951132696204795e+01 7.121803002305642991e-03
-4.354923259223240528e+00 -1.164210168844169146e+01 7.231483641875667556e-03
-4.121137983278543970e+00 -1.175025900626666342e+01 7.345610953129646202e-03
-3.885236655984398713e+00 -1.185393114640390699e+01 7.464390613601756645e-03
-3.647309583353901541e+00 -1.195306766811758514e+01 7.588041116476239474e-03
-3.407448067589598839e+00 -1.204761984764241056e+01 7.716794703962700543e-03
-3.165744372797998807e+00 -1.213754070122237216e+01 7.850898367452200863e-03
-2.922291690269564146e+00 -1.222278500750488206e+01 7.990614947772468196e-03
-2.677184103341409660e+00 -1.230330932928037768e+01 8.136224313726675775e-03
-2.430516551855402607e+00 -1.237907203455801231e+01 8.288024657953150034e-03
-2.182384796229149604e+00 -1.245003331696801574e+01 8.446333896210656347e-03
-1.932885381154823445e+00 -1.251615521548188426e+01 8.611491193344643011e-03
-1.682115598941836598e+00 -1.257740163344174178e+01 8.783858631129555158e-03
-1.430173452521826372e+00 -1.263373835689040625e+01 8.963823013062418438e-03
-1.177157618130423522e+00 -1.268513307219439135e+01 9.151797850878764726e-03
-9.231674076865492573e-01 -1.273155538295188371e+01 9.348225516806989502e-03
-6.683027308850606474e-01 -1.277297682617857610e+01 9.553579605294803406e-03
-4.126640570217175452e-01 -1.280937088776435928e+01 9.768367521052059160e-03
-1.563523765725647330e-01 -1.284071301719399116e+01 9.993133290187842036e-03
1.005308374568574248e-01 -1.286698064152592380e+01 1.022846066307897192e-02
3.578836683890446180e-01 -1.288815317862319887e+01 1.047497650920380108e-02
6.156037949166519585e-01 -1.290421204963085522e+01 1.073335452938554632e-02
8.735885303101004196e-01 -1.291514069069515358e+01 1.100431934743472881e-02
1.131734861766807931e+00 -1.292092456391996258e+01 1.128865101009842234e-02
1.389939489874676859e+00 -1.292155116755577637e+01 1.158718991244751112e-02
1.648098868170296161e+00 -1.291701004541831033e+01 1.190084224203917691e-02
1.906109242766186318e+00 -1.290729279553366737e+01 1.223058599347113390e-02
2.163866692008717951e+00 -1.289239307800601431e+01 1.257747753868335323e-02
2.421267166156473305e+00 -1.287230662210799892e+01 1.294265895236181019e-02
2.678206527032351403e+00 -1.284703123259036062e+01 1.332736605171616281e-02
2.934580587632275250e+00 -1.281656679521188380e+01 1.373293733673675542e-02
3.190285151634598027e+00 -1.278091528148608980e+01 1.416082378971499078e-02
3.445216052808934393e+00 -1.274008075265056839e+01 1.461259985156032615e-02
3.699269194243429482e+00 -1.269406936285267129e+01 1.508997545355222208e-02
3.952340587404197692e+00 -1.264288936156476417e+01 1.559480952353511224e-02
4.204326390923728063e+00 -1.258655109521840743e+01 1.612912484038783734e-02
4.455122949098607066e+00 -1.252506700806756079e+01 1.669512452819029227e-02
4.704626830081861222e+00 -1.245845164229416824e+01 1.729521056864938983e-02
4.952734863643875052e+00 -1.238672163734326759e+01 1.793200422147312595e-02
5.199344178500894920e+00 -1.230989572851368230e+01 1.860836885626343529e-02
5.444352239119054637e+00 -1.222799474479857196e+01 1.932743538645389364e-02
5.687656881927813934e+00 -1.214104160598826354e+01 2.009263062247597029e-02
5.929156350876269244e+00 -1.204906131905816302e+01 2.090770893991998267e-02
6.168749332235882399e+00 -1.195208097383413381e+01 2.177678765518540477e-02
6.406334988558336718e+00 -1.185012973796983893e+01 2.270438654361404962e-02
6.641812991693592849e+00 -1.174323885123882327e+01 2.369547207746199036e-02
6.875083554757019932e+00 -1.163144161915951180e+01 2.475550695416587482e-02
7.106047462896398770e+00 -1.151477340599258348e+01 2.589050550180115387e-02
7.334606102757950552e+00 -1.139327162710671182e+01 2.710709585426923640e-02
7.560661490460266698e+00 -1.126697574076583486e+01 2.841258960750008000e-02
7.784116297930852468e+00 -1.113592723934928586e+01 2.981506001532839220e-02
8.004873877412618910e+00 -1.100016964003986075e+01 3.132342976435547460e-02
8.222838283892185629e+00 -1.085974847503974239e+01 3.294756949028520426e-02
8.437914295267688658e+00 -1.071471128131918960e+01 3.469840853134100594e-02
8.650007429931783065e+00 -1.056510758998779487e+01 3.658805933770229585e-02
8.859023961512791701e+00 -1.041098891530723236e+01 3.862995739396175160e-02
9.064870930441564667e+00 -1.025240874340575914e+01 4.083901855088571675e-02
9.267456151904093886e+00 -1.008942252081115143e+01 4.323181593170681569e-02
9.466688219860406761e+00 -9.922087642796007856e+00 4.582677900612455724e-02
9.662476506563139722e+00 -9.750463441702994061e+00 4.864441747941669614e-02
9.854731157100703243e+00 -9.574611175291369847e+00 5.170757322310524234e-02
1.004336307841283649e+01 -9.394594015180707913e+00 5.504170362435522462e-02
1.022828392196591096e+01 -9.210477035641982724e+00 5.867520022080726511e-02
1.040940605954010145e+01 -9.022327202693839254e+00 6.263974701074191687e-02
1.058664255113872343e+01 -8.830213363800558213e+00 6.697072312778998282e-02
1.075990710416886387e+01 -8.634206238260839328e+00 7.170765526894300190e-02
1.092911402291608169e+01 -8.434378408430315943e+00 7.689472550688694619e-02
1.109417814696074700e+01 -8.230804312162865344e+00 8.258134107985046213e-02
1.125501477750651702e+01 -8.023560236477694119e+00 8.882277297450225095e-02
1.141153958997518991e+01 -7.812724312911450752e+00 9.568087103912435720e-02
1.156366853147785712e+01 -7.598376514682716909e+00 1.032248636401173203e-01
1.171131770129405680e+01 -7.380598656115581413e+00 1.115322506266043096e-01
1.185440321249274120e+01 -7.159474394638389860e+00 1.206897989980337399e-01
1.199284103261572731e+01 -6.935089235751751069e+00 1.307946508578837208e-01
1.212654680110893324e+01 -6.707530541437191296e+00 1.419555538250197313e-01
1.225543562109765183e+01 -6.476887542451542856e+00 1.542942237778331671e-01
1.237942182271188152e+01 -6.243251355154110449e+00 1.679468503677291058e-01
1.249841869523304005e+01 -6.006715003371054351e+00 1.830657545789028673e-01
1.261233818495983172e+01 -5.767373446023079886e+00 1.998212072288006180e-01
1.272109055568776093e+01 -5.525323611199879359e+00 2.184034153055643135e-01
1.282458400844910607e+01 -5.280664437536289668e+00 2.390246814004341191e-01
