radius,100,125,150,175,200,225,250,275,300,325,350,375,400
0.0,30,30,0,0,0,0,0,0,0,0,0,0,0
0.01,30,29,0,0,0,0,0,0,0,0,0,0,0
0.02,30,26,0,0,0,0,0,0,0,0,0,0,0
0.03,30,26,0,0,0,0,0,0,0,0,0,0,0
0.04,30,26,0,0,0,0,0,0,0,0,0,0,0
0.05,30,26,0,0,0,0,0,0,0,0,0,0,0
0.06,30,23,0,0,0,0,0,0,0,0,0,0,0
0.07,30,20,0,0,0,0,0,0,0,0,0,0,0
0.08,30,20,0,0,0,0,0,0,0,0,0,0,0
0.09,30,20,0,0,0,0,0,0,0,0,0,0,0
0.1,30,20,0,0,0,0,0,0,0,0,0,0,0
0.11,30,20,0,0,0,0,0,0,0,0,0,0,0
0.12,30,20,0,0,0,0,0,0,0,0,0,0,0
0.13,30,19,0,0,0,0,0,0,0,0,0,0,0
0.14,30,17,0,0,0,0,0,0,0,0,0,0,0
0.15,30,17,0,0,0,0,0,0,0,0,0,0,0
0.16,30,17,0,0,0,0,0,0,0,0,0,0,0
0.17,30,17,0,0,0,0,0,0,0,0,0,0,0
0.18,30,17,0,0,0,0,0,0,0,0,0,0,0
0.19,30,16,0,0,0,0,0,0,0,0,0,0,0
0.2,30,16,0,0,0,0,0,0,0,0,0,0,0
0.21,30,16,0,0,0,0,0,0,0,0,0,0,0
0.22,30,16,0,0,0,0,0,0,0,0,0,0,0
0.23,30,16,0,0,0,0,0,0,0,0,0,0,0
0.24,30,16,0,0,0,0,0,0,0,0,0,0,0
0.25,30,16,0,0,0,0,0,0,0,0,0,0,0
0.26,30,15,0,0,0,0,0,0,0,0,0,0,0
0.27,30,14,0,0,0,0,0,0,0,0,0,0,0
0.28,30,14,0,0,0,0,0,0,0,0,0,0,0
0.29,30,14,0,0,0,0,0,0,0,0,0,0,0
0.3,30,13,0,0,0,0,0,0,0,0,0,0,0
0.31,30,13,0,0,0,0,0,0,0,0,0,0,0
0.32,30,13,0,0,0,0,0,0,0,0,0,0,0
0.33,30,13,0,0,0,0,0,0,0,0,0,0,0
0.34,30,12,0,0,0,0,0,0,0,0,0,0,0
0.35,30,12,0,0,0,0,0,0,0,0,0,0,0
0.36,30,12,0,0,0,0,0,0,0,0,0,0,0
0.37,30,12,0,0,0,0,0,0,0,0,0,0,0
0.38,30,10,0,0,0,0,0,0,0,0,0,0,0
0.39,30,10,0,0,0,0,0,0,0,0,0,0,0
0.4,30,9,0,0,0,0,0,0,0,0,0,0,0
0.41,30,8,0,0,0,0,0,0,0,0,0,0,0
0.42,30,8,0,0,0,0,0,0,0,0,0,0,0
0.43,30,8,0,0,0,0,0,0,0,0,0,0,0
0.44,30,8,0,0,0,0,0,0,0,0,0,0,0
0.45,30,8,0,0,0,0,0,0,0,0,0,0,0
0.46,30,8,0,0,0,0,0,0,0,0,0,0,0
0.47,30,6,0,0,0,0,0,0,0,0,0,0,0
0.48,30,6,0,0,0,0,0,0,0,0,0,0,0
0.49,30,3,0,0,0,0,0,0,0,0,0,0,0
0.5,30,1,0,0,0,0,0,0,0,0,0,0,0
