radius,100,125,150,175,200,225,250,275,300,325,350,375,400
0.0,0,0,30,30,30,30,30,30,30,30,30,30,30
0.01,0,1,30,30,30,30,30,30,30,30,30,30,30
0.02,0,4,30,30,30,30,30,30,30,30,30,30,30
0.03,0,4,30,30,30,30,30,30,30,30,30,30,30
0.04,0,4,30,30,30,30,30,30,30,30,30,30,30
0.05,0,4,30,30,30,30,30,30,30,30,30,30,30
0.06,0,7,30,30,30,30,30,30,30,30,30,30,30
0.07,0,10,30,30,30,30,30,30,30,30,30,30,30
0.08,0,10,30,30,30,30,30,30,30,30,30,30,30
0.09,0,10,30,30,30,30,30,30,30,30,30,30,30
0.1,0,10,30,30,30,30,30,30,30,30,30,30,30
0.11,0,10,30,30,30,30,30,30,30,30,30,30,30
0.12,0,10,30,30,30,30,30,30,30,30,30,30,30
0.13,0,11,30,30,30,30,30,30,30,30,30,30,30
0.14,0,13,30,30,30,30,30,30,30,30,30,30,30
0.15,0,13,30,30,30,30,30,30,30,30,30,30,30
0.16,0,13,30,30,30,30,30,30,30,30,30,30,30
0.17,0,13,30,30,30,30,30,30,30,30,30,30,30
0.18,0,13,30,30,30,30,30,30,30,30,30,30,30
0.19,0,14,30,30,30,30,30,30,30,30,30,30,30
0.2,0,14,30,30,30,30,30,30,30,30,30,30,30
0.21,0,14,30,30,30,30,30,30,30,30,30,30,30
0.22,0,14,30,30,30,30,30,30,30,30,30,30,30
0.23,0,14,30,30,30,30,30,30,30,30,30,30,30
0.24,0,14,30,30,30,30,30,30,30,30,30,30,30
0.25,0,14,30,30,30,30,30,30,30,30,30,30,30
0.26,0,15,30,30,30,30,30,30,30,30,30,30,30
0.27,0,16,30,30,30,30,30,30,30,30,30,30,30
0.28,0,16,30,30,30,30,30,30,30,30,30,30,30
0.29,0,16,30,30,30,30,30,30,30,30,30,30,30
0.3,0,17,30,30,30,30,30,30,30,30,30,30,30
0.31,0,17,30,30,30,30,30,30,30,30,30,30,30
0.32,0,17,30,30,30,30,30,30,30,30,30,30,30
0.33,0,17,30,30,30,30,30,30,30,30,30,30,30
0.34,0,18,30,30,30,30,30,30,30,30,30,30,30
0.35,0,18,30,30,30,30,30,30,30,30,30,30,30
0.36,0,18,30,30,30,30,30,30,30,30,30,30,30
0.37,0,18,30,30,30,30,30,30,30,30,30,30,30
0.38,0,20,30,30,30,30,30,30,30,30,30,30,30
0.39,0,20,30,30,30,30,30,30,30,30,30,30,30
0.4,0,21,30,30,30,30,30,30,30,30,30,30,30
0.41,0,22,30,30,30,30,30,30,30,30,30,30,30
0.42,0,22,30,30,30,30,30,30,30,30,30,30,30
0.43,0,22,30,30,30,30,30,30,30,30,30,30,30
0.44,0,22,30,30,30,30,30,30,30,30,30,30,30
0.45,0,22,30,30,30,30,30,30,30,30,30,30,30
0.46,0,22,30,30,30,30,30,30,30,30,30,30,30
0.47,0,24,30,30,30,30,30,30,30,30,30,30,30
0.48,0,24,30,30,30,30,30,30,30,30,30,30,30
0.49,0,27,30,30,30,30,30,30,30,30,30,30,30
0.5,0,29,30,30,30,30,30,30,30,30,30,30,30
