index,relaxed_time,physical_time,piece,step,impact,s,event
224,2.9564819402596023,1.4964819402596024,bridge,1,2,0.46,bridge
225,2.9764819402596023,1.4964819402596024,bridge,1,2,0.48,bridge
226,2.9964819402596024,1.4964819402596024,bridge,1,2,0.5,bridge
227,3.0164819402596024,1.4964819402596024,bridge,1,2,0.52,bridge
228,3.0364819402596024,1.4964819402596024,bridge,1,2,0.54,bridge
229,3.0564819402596024,1.4964819402596024,bridge,1,2,0.56,bridge
230,3.0764819402596024,1.4964819402596024,bridge,1,2,0.58,bridge
231,3.0964819402596024,1.4964819402596024,bridge,1,2,0.6,bridge
232,3.1164819402596025,1.4964819402596024,bridge,1,2,0.62,bridge
233,3.1364819402596025,1.4964819402596024,bridge,1,2,0.64,bridge
234,3.1564819402596025,1.4964819402596024,bridge,1,2,0.66,bridge
235,3.1764819402596025,1.4964819402596024,bridge,1,2,0.68,bridge
236,3.1964819402596025,1.4964819402596024,bridge,1,2,0.7000000000000001,bridge
237,3.2164819402596025,1.4964819402596024,bridge,1,2,0.72,bridge
238,3.236481940259602,1.4964819402596024,bridge,1,2,0.74,bridge
239,3.2564819402596026,1.4964819402596024,bridge,1,2,0.76,bridge
240,3.276481940259602,1.4964819402596024,bridge,1,2,0.78,bridge
241,3.2964819402596026,1.4964819402596024,bridge,1,2,0.8,bridge
242,3.316481940259602,1.4964819402596024,bridge,1,2,0.8200000000000001,bridge
243,3.336481940259602,1.4964819402596024,bridge,1,2,0.84,bridge
244,3.3564819402596022,1.4964819402596024,bridge,1,2,0.86,bridge
245,3.3764819402596022,1.4964819402596024,bridge,1,2,0.88,bridge
246,3.3964819402596023,1.4964819402596024,bridge,1,2,0.9,bridge
247,3.4164819402596023,1.4964819402596024,bridge,1,2,0.92,bridge
248,3.4364819402596023,1.4964819402596024,bridge,1,2,0.9400000000000001,bridge
249,3.4564819402596023,1.4964819402596024,bridge,1,2,0.96,bridge
250,3.4764819402596023,1.4964819402596024,bridge,1,2,0.98,bridge
251,3.4964819402596024,1.4964819402596024,bridge,1,2,1.0,bridge_end
252,3.4964819402596024,1.4964819402596024,arc,2,3,0.0,post_impact
253,3.5064819402596026,1.5064819402596024,arc,2,3,0.0,flow
254,3.5164819402596024,1.5164819402596024,arc,2,3,0.0,flow
255,3.526481940259602,1.5264819402596024,arc,2,3,0.0,flow
256,3.5364819402596024,1.5364819402596024,arc,2,3,0.0,flow
257,3.5464819402596026,1.5464819402596024,arc,2,3,0.0,flow
258,3.5564819402596024,1.5564819402596024,arc,2,3,0.0,flow
259,3.566481940259602,1.5664819402596024,arc,2,3,0.0,flow
260,3.5764819402596024,1.5764819402596024,arc,2,3,0.0,flow
261,3.5864819402596027,1.5864819402596024,arc,2,3,0.0,flow
262,3.5964819402596024,1.5964819402596024,arc,2,3,0.0,flow
263,3.6064819402596022,1.6064819402596024,arc,2,3,0.0,flow
264,3.6164819402596025,1.6164819402596025,arc,2,3,0.0,flow
265,3.6264819402596022,1.6264819402596022,arc,2,3,0.0,flow
266,3.6364819402596025,1.6364819402596025,arc,2,3,0.0,flow
267,3.6464819402596023,1.6464819402596023,arc,2,3,0.0,flow
268,3.656481940259602,1.6564819402596023,arc,2,3,0.0,flow
269,3.6664819402596023,1.6664819402596023,arc,2,3,0.0,flow
270,3.6764819402596025,1.6764819402596023,arc,2,3,0.0,flow
271,3.6864819402596023,1.6864819402596023,arc,2,3,0.0,flow
272,3.696481940259602,1.6964819402596023,arc,2,3,0.0,flow
273,3.7064819402596023,1.7064819402596023,arc,2,3,0.0,flow
274,3.7164819402596025,1.7164819402596023,arc,2,3,0.0,flow
275,3.7264819402596023,1.7264819402596023,arc,2,3,0.0,flow
276,3.736481940259602,1.7364819402596023,arc,2,3,0.0,flow
277,3.7464819402596024,1.7464819402596024,arc,2,3,0.0,flow
278,3.7564819402596026,1.7564819402596024,arc,2,3,0.0,flow
279,3.7664819402596024,1.7664819402596024,arc,2,3,0.0,flow
280,3.776481940259602,1.7764819402596024,arc,2,3,0.0,flow
281,3.7864819402596024,1.7864819402596024,arc,2,3,0.0,flow
282,3.7964819402596026,1.7964819402596024,arc,2,3,0.0,flow
283,3.8064819402596024,1.8064819402596024,arc,2,3,0.0,flow
284,3.816481940259602,1.8164819402596024,arc,2,3,0.0,flow
285,3.8264819402596024,1.8264819402596024,arc,2,3,0.0,flow
286,3.8364819402596027,1.8364819402596024,arc,2,3,0.0,flow
287,3.8464819402596024,1.8464819402596024,arc,2,3,0.0,flow
288,3.8564819402596022,1.8564819402596022,arc,2,3,0.0,flow
289,3.8664819402596025,1.8664819402596025,arc,2,3,0.0,flow
290,3.8764819402596022,1.8764819402596022,arc,2,3,0.0,flow
291,3.8864819402596025,1.8864819402596025,arc,2,3,0.0,flow
292,3.8964819402596023,1.8964819402596023,arc,2,3,0.0,flow
293,3.9064819402596025,1.9064819402596025,arc,2,3,0.0,flow
294,3.9164819402596023,1.9164819402596023,arc,2,3,0.0,flow
295,3.9264819402596025,1.9264819402596023,arc,2,3,0.0,flow
296,3.9364819402596023,1.9364819402596023,arc,2,3,0.0,flow
297,3.946481940259602,1.9464819402596023,arc,2,3,0.0,flow
298,3.9564819402596023,1.9564819402596023,arc,2,3,0.0,flow
299,3.9664819402596025,1.9664819402596023,arc,2,3,0.0,flow
300,3.9764819402596023,1.9764819402596023,arc,2,3,0.0,flow
301,3.986481940259602,1.9864819402596023,arc,2,3,0.0,flow
302,3.9964819402596024,1.9964819402596024,arc,2,3,0.0,flow
303,4.006481940259603,2.0064819402596026,arc,2,3,0.0,flow
304,4.016481940259602,2.0164819402596024,arc,2,3,0.0,flow
305,4.026481940259602,2.026481940259602,arc,2,3,0.0,flow
306,4.036481940259602,2.0364819402596024,arc,2,3,0.0,flow
307,4.046481940259603,2.0464819402596026,arc,2,3,0.0,flow
308,4.056481940259602,2.0564819402596024,arc,2,3,0.0,flow
309,4.066481940259602,2.066481940259602,arc,2,3,0.0,flow
310,4.076481940259603,2.0764819402596024,arc,2,3,0.0,flow
311,4.086481940259603,2.086481940259602,arc,2,3,0.0,flow
312,4.096481940259602,2.0964819402596024,arc,2,3,0.0,flow
313,4.106481940259602,2.1064819402596022,arc,2,3,0.0,flow
314,4.116481940259602,2.1164819402596025,arc,2,3,0.0,flow
315,4.126481940259602,2.1264819402596022,arc,2,3,0.0,flow
316,4.1364819402596025,2.1364819402596025,arc,2,3,0.0,flow
317,4.146481940259602,2.1464819402596023,arc,2,3,0.0,flow
318,4.156481940259603,2.1564819402596025,arc,2,3,0.0,flow
319,4.166481940259603,2.1664819402596023,arc,2,3,0.0,flow
320,4.1764819402596025,2.1764819402596025,arc,2,3,0.0,flow
321,4.186481940259602,2.1864819402596023,arc,2,3,0.0,flow
322,4.196481940259602,2.1964819402596025,arc,2,3,0.0,flow
323,4.206481940259602,2.2064819402596023,arc,2,3,0.0,flow
324,4.2164819402596025,2.2164819402596025,arc,2,3,0.0,flow
325,4.226481940259602,2.2264819402596023,arc,2,3,0.0,flow
326,4.236481940259602,2.236481940259602,arc,2,3,0.0,flow
327,4.244722910387479,2.2447229103874786,arc,2,3,0.0,pre_impact
328,4.264722910387478,2.2447229103874786,bridge,2,3,0.02,bridge
329,4.284722910387479,2.2447229103874786,bridge,2,3,0.04,bridge
330,4.304722910387478,2.2447229103874786,bridge,2,3,0.06,bridge
331,4.324722910387479,2.2447229103874786,bridge,2,3,0.08,bridge
332,4.344722910387478,2.2447229103874786,bridge,2,3,0.1,bridge
333,4.364722910387479,2.2447229103874786,bridge,2,3,0.12,bridge
334,4.384722910387478,2.2447229103874786,bridge,2,3,0.14,bridge
335,4.404722910387479,2.2447229103874786,bridge,2,3,0.16,bridge
336,4.424722910387478,2.2447229103874786,bridge,2,3,0.18,bridge
337,4.444722910387479,2.2447229103874786,bridge,2,3,0.2,bridge
338,4.464722910387478,2.2447229103874786,bridge,2,3,0.22,bridge
339,4.484722910387479,2.2447229103874786,bridge,2,3,0.24,bridge
340,4.504722910387478,2.2447229103874786,bridge,2,3,0.26,bridge
341,4.524722910387479,2.2447229103874786,bridge,2,3,0.28,bridge
342,4.544722910387478,2.2447229103874786,bridge,2,3,0.3,bridge
343,4.564722910387479,2.2447229103874786,bridge,2,3,0.32,bridge
344,4.5847229103874785,2.2447229103874786,bridge,2,3,0.34,bridge
345,4.604722910387479,2.2447229103874786,bridge,2,3,0.36,bridge
346,4.6247229103874785,2.2447229103874786,bridge,2,3,0.38,bridge
347,4.644722910387479,2.2447229103874786,bridge,2,3,0.4,bridge
348,4.6647229103874785,2.2447229103874786,bridge,2,3,0.42,bridge
349,4.684722910387479,2.2447229103874786,bridge,2,3,0.44,bridge
350,4.704722910387479,2.2447229103874786,bridge,2,3,0.46,bridge
351,4.724722910387479,2.2447229103874786,bridge,2,3,0.48,bridge
352,4.744722910387479,2.2447229103874786,bridge,2,3,0.5,bridge
353,4.764722910387478,2.2447229103874786,bridge,2,3,0.52,bridge
354,4.784722910387479,2.2447229103874786,bridge,2,3,0.54,bridge
355,4.804722910387479,2.2447229103874786,bridge,2,3,0.56,bridge
356,4.824722910387479,2.2447229103874786,bridge,2,3,0.58,bridge
357,4.844722910387478,2.2447229103874786,bridge,2,3,0.6,bridge
358,4.864722910387479,2.2447229103874786,bridge,2,3,0.62,bridge
359,4.884722910387478,2.2447229103874786,bridge,2,3,0.64,bridge
360,4.904722910387479,2.2447229103874786,bridge,2,3,0.66,bridge
361,4.924722910387478,2.2447229103874786,bridge,2,3,0.68,bridge
362,4.944722910387479,2.2447229103874786,bridge,2,3,0.7000000000000001,bridge
363,4.964722910387478,2.2447229103874786,bridge,2,3,0.72,bridge
364,4.984722910387479,2.2447229103874786,bridge,2,3,0.74,bridge
365,5.004722910387478,2.2447229103874786,bridge,2,3,0.76,bridge
366,5.024722910387479,2.2447229103874786,bridge,2,3,0.78,bridge
367,5.044722910387478,2.2447229103874786,bridge,2,3,0.8,bridge
368,5.064722910387479,2.2447229103874786,bridge,2,3,0.8200000000000001,bridge
369,5.0847229103874785,2.2447229103874786,bridge,2,3,0.84,bridge
370,5.104722910387479,2.2447229103874786,bridge,2,3,0.86,bridge
371,5.1247229103874785,2.2447229103874786,bridge,2,3,0.88,bridge
372,5.144722910387479,2.2447229103874786,bridge,2,3,0.9,bridge
373,5.1647229103874785,2.2447229103874786,bridge,2,3,0.92,bridge
374,5.184722910387479,2.2447229103874786,bridge,2,3,0.9400000000000001,bridge
375,5.204722910387479,2.2447229103874786,bridge,2,3,0.96,bridge
376,5.224722910387479,2.2447229103874786,bridge,2,3,0.98,bridge
377,5.244722910387479,2.2447229103874786,bridge,2,3,1.0,bridge_end
378,5.244722910387479,2.2447229103874786,arc,3,4,0.0,post_impact
379,5.254722910387478,2.2547229103874784,arc,3,4,0.0,flow
380,5.264722910387478,2.2647229103874786,arc,3,4,0.0,flow
381,5.274722910387478,2.2747229103874784,arc,3,4,0.0,flow
382,5.284722910387479,2.2847229103874787,arc,3,4,0.0,flow
383,5.294722910387478,2.2947229103874784,arc,3,4,0.0,flow
384,5.304722910387479,2.3047229103874787,arc,3,4,0.0,flow
385,5.314722910387479,2.3147229103874785,arc,3,4,0.0,flow
386,5.324722910387479,2.3247229103874787,arc,3,4,0.0,flow
387,5.3347229103874785,2.3347229103874785,arc,3,4,0.0,flow
388,5.344722910387478,2.3447229103874787,arc,3,4,0.0,flow
389,5.354722910387478,2.3547229103874785,arc,3,4,0.0,flow
390,5.364722910387479,2.3647229103874787,arc,3,4,0.0,flow
391,5.3747229103874785,2.3747229103874785,arc,3,4,0.0,flow
392,5.384722910387479,2.3847229103874787,arc,3,4,0.0,flow
393,5.394722910387479,2.3947229103874785,arc,3,4,0.0,flow
394,5.404722910387479,2.4047229103874788,arc,3,4,0.0,flow
395,5.4147229103874785,2.4147229103874785,arc,3,4,0.0,flow
396,5.424722910387478,2.424722910387479,arc,3,4,0.0,flow
397,5.434722910387478,2.4347229103874786,arc,3,4,0.0,flow
398,5.444722910387479,2.444722910387479,arc,3,4,0.0,flow
399,5.454722910387479,2.4547229103874786,arc,3,4,0.0,flow
400,5.464722910387479,2.464722910387479,arc,3,4,0.0,flow
401,5.474722910387479,2.4747229103874786,arc,3,4,0.0,flow
402,5.484722910387479,2.484722910387479,arc,3,4,0.0,flow
403,5.494722910387479,2.4947229103874786,arc,3,4,0.0,flow
404,5.504722910387478,2.5047229103874784,arc,3,4,0.0,flow
405,5.514722910387478,2.5147229103874786,arc,3,4,0.0,flow
406,5.524722910387479,2.524722910387479,arc,3,4,0.0,flow
407,5.534722910387479,2.5347229103874787,arc,3,4,0.0,flow
408,5.544722910387478,2.5447229103874784,arc,3,4,0.0,flow
409,5.554722910387479,2.5547229103874787,arc,3,4,0.0,flow
410,5.564722910387479,2.5647229103874785,arc,3,4,0.0,flow
411,5.574722910387479,2.5747229103874787,arc,3,4,0.0,flow
412,5.5847229103874785,2.5847229103874785,arc,3,4,0.0,flow
413,5.594722910387478,2.5947229103874787,arc,3,4,0.0,flow
414,5.604722910387478,2.6047229103874785,arc,3,4,0.0,flow
415,5.614722910387479,2.6147229103874787,arc,3,4,0.0,flow
416,5.6247229103874785,2.6247229103874785,arc,3,4,0.0,flow
417,5.634722910387479,2.6347229103874787,arc,3,4,0.0,flow
418,5.644722910387479,2.6447229103874785,arc,3,4,0.0,flow
419,5.654722910387479,2.6547229103874788,arc,3,4,0.0,flow
420,5.6647229103874785,2.6647229103874785,arc,3,4,0.0,flow
421,5.674722910387478,2.674722910387479,arc,3,4,0.0,flow
422,5.684722910387478,2.6847229103874786,arc,3,4,0.0,flow
423,5.694722910387479,2.694722910387479,arc,3,4,0.0,flow
