-1.402238453172575602e-02 -9.351700227555752309e-02 9.521057566301778241e-01 2.907790341615908991e-01 -3.800585673893591823e-05 7.581473374792490315e-05 3.886652521876978551e-05 -1.345928710349757564e-04 -1.394889790032188825e-04 2.619037133935654292e-04 -9.814412629116850959e-05
5.025105063336528927e-03 -8.876705961574338222e-02 9.571440401934196984e-01 2.756271543394399060e-01 -2.624617478475789413e-05 6.053634022224098224e-05 2.972263956334692127e-05 -1.433749134179555980e-04 -1.235064046160347481e-04 2.531979190777855927e-04 -1.019946463012773205e-04
2.444484915285756108e-02 -8.480072598905856462e-02 9.608046639038082537e-01 2.628033048919078962e-01 -1.262095396646271381e-05 4.773432859190320621e-05 2.313220269999092854e-05 -1.503537984709564426e-04 -1.076560423829250104e-04 2.427346528410286703e-04 -1.043601953947314112e-04
4.450193740142641130e-02 -8.162262465309272352e-02 9.632467442325044482e-01 2.520177293893369752e-01 1.954247965276387800e-06 3.721361086163579488e-05 1.897801090629340945e-05 -1.552296224453587924e-04 -9.238409014048788986e-05 2.303614476934685862e-04 -1.051897986174185731e-04
6.556854952749620324e-02 -7.928294461962132056e-02 9.645653498445422303e-01 2.429579713334892033e-01 1.654726483432169811e-05 2.867142504977910277e-05 1.698823774683053079e-05 -1.578836518440101578e-04 -7.812048001534083446e-05 2.161158767794089637e-04 -1.045442563853976337e-04
8.818707860580574098e-02 -7.789177594423564444e-02 9.647806774082231529e-01 2.352744637452728604e-01 3.031404608108447245e-05 2.174615995680929113e-05 1.680357305815577003e-05 -1.583356044465958378e-04 -6.521340253603528025e-05 2.002361230058738635e-04 -1.025898506416313014e-04
1.131731722104663135e-01 -7.764511984950339674e-02 9.638071206484744025e-01 2.285581530991795118e-01 4.258199946387079409e-05 1.604679495151759583e-05 1.805417435881929709e-05 -1.566697144352207412e-04 -5.386718406209636595e-05 1.831254833758927717e-04 -9.957846373274251476e-05
1.417934538006462852e-01 -7.887236457058510730e-02 9.613822340437240266e-01 2.223013753019886796e-01 5.290047886519951286e-05 1.116339506678318638e-05 2.043582666616784808e-05 -1.529314114404729493e-04 -4.409175615955663631e-05 1.652786848541386354e-04 -9.581452503209724012e-05
1.760919793014687762e-01 -8.212711704143545177e-02 9.569061043624573770e-01 2.158179826606957674e-01 6.104476080096308882e-05 6.649112304388982259e-06 2.378195950249734403e-05 -1.469869863103990138e-04 -3.566509736700226960e-05 1.471760647320394190e-04 -9.160821151434193779e-05
2.195328734951926264e-01 -8.836987883451472015e-02 9.490547488737429704e-01 2.080651727964249187e-01 6.696315769026004925e-05 1.965425360952337295e-06 2.814366250853984073e-05 -1.383009747043667526e-04 -2.808867257487079977e-05 1.291434462970041748e-04 -8.720637295323233474e-05
2.783620145730747453e-01 -9.936050392476365734e-02 9.347472142267329032e-01 1.972046730973540385e-01 7.064090165819121320e-05 -3.655517362468924288e-06 3.390900903145070065e-05 -1.254963804591298100e-04 -2.047996747613087059e-05 1.111283695869138589e-04 -8.267380888902318569e-05
3.646672985263867961e-01 -1.185491684606010537e-01 9.059713615220109650e-01 1.793870546000100041e-01 7.177387085767624689e-05 -1.154580606249116881e-05 4.205049212007668294e-05 -1.052653766147002576e-04 -1.124702949953949521e-05 9.221327331472203013e-05 -7.760820022337729953e-05
5.029003025555732753e-01 -1.530085040405844699e-01 8.382577172496914475e-01 1.449263952165251168e-01 6.876363392332854926e-05 -2.443131018948264084e-05 5.461358424845258968e-05 -6.922852284313483031e-05 2.876763737382287770e-06 6.919325360125749304e-05 -7.017916243567957869e-05
7.310178683960855128e-01 -2.140845856189486363e-01 6.445085993057176887e-01 6.625191438659053245e-02 5.485303198473950783e-05 -4.764788812639648795e-05 7.438668738629541487e-05 4.463799115361737921e-06 2.892943343058353189e-05 3.219473130061521515e-05 -5.330296657821426961e-05
9.501186538638668466e-01 -2.756270658532204432e-01 1.062127102048450178e-01 -1.001153577379597648e-01 1.192713601378151728e-05 -7.829172948217480682e-05 9.012571143962782650e-05 1.380538585727252726e-04 6.925139610305297750e-05 -3.406147525772589224e-05 -8.700390055306995852e-06
7.879916762804334285e-01 -2.330550121385698281e-01 -5.172428877375305767e-01 -2.391948913981264968e-01 -3.952647758182255283e-05 -7.959389924558811708e-05 6.920018383980076524e-05 2.220259913542620709e-04 8.438372669889810046e-05 -8.630592270588636865e-05 4.350585281827991412e-05
5.410521579420803917e-01 -1.678199732277232681e-01 -7.769545699247548676e-01 -2.746644025457367633e-01 -6.078978893936617158e-05 -6.582100731098194425e-05 4.346422631311588062e-05 2.255551566764557223e-04 7.755806398595084744e-05 -9.970716071374884049e-05 6.686145836257450820e-05
3.874528745334709368e-01 -1.295144872477705933e-01 -8.687766470664777252e-01 -2.798809197022005812e-01 -6.687879000004146404e-05 -5.614285552381731529e-05 2.781366851652732874e-05 2.138848969307867638e-04 7.092480260874515856e-05 -1.037441749497763200e-04 7.725900143978404241e-05
2.932139908413929352e-01 -1.084143243689389274e-01 -9.077202575314773370e-01 -2.798495177092388819e-01 -6.698131399268100533e-05 -5.020977782073666578e-05 1.793819507880201292e-05 2.020184038564040100e-04 6.694872036966540492e-05 -1.080607667893642684e-04 8.397256610548935109e-05
2.302570576191722285e-01 -9.656761047820461297e-02 -9.270973969752317467e-01 -2.795473704682248095e-01 -6.353962939935911764e-05 -4.631015893176590269e-05 1.082382886179842682e-05 1.912259348176190653e-04 6.508371061111578137e-05 -1.144446613159488514e-04 8.949437372333066425e-05
1.846055206839147811e-01 -9.004372016418625557e-02 -9.377366320724986881e-01 -2.801122503594197788e-01 -5.716073775164694513e-05 -4.341199186555963724e-05 4.992854763250051323e-06 1.811122810179408612e-04 6.494769264371629469e-05 -1.231125652022025958e-04 9.437414241491338680e-05
1.491337687940811341e-01 -8.686110749813524823e-02 -9.437892232569943252e-01 -2.819150647185581504e-01 -4.803341092861320501e-05 -4.093929635087130810e-05 -3.230307640944165062e-07 1.712670643754666123e-04 6.642394974146172886e-05 -1.338745633871364215e-04 9.852855101973065995e-05
1.199417974752236687e-01 -8.595473532070352363e-02 -9.470477284811794627e-01 -2.851776344336562907e-01 -3.637518909096554504e-05 -3.859473112298055414e-05 -5.568729002158466844e-06 1.614450769478121054e-04 6.953498639900419992e-05 -1.463551567572952722e-04 1.016299409242759928e-04
