radius,100,125,150,175,200,225,250,275,300,325,350,375,400
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,3,0,2,8,2,1,7,8,7,7,9
0.09,0,1,5,4,5,16,17,14,17,17,19,23,23
0.1,0,1,8,8,8,19,22,16,18,19,24,26,24
0.11,0,1,10,12,16,26,30,30,30,30,30,30,30
0.12,0,1,10,14,17,26,30,30,30,30,30,30,30
0.13,0,1,11,15,18,27,30,30,30,30,30,30,30
0.14,0,2,12,17,18,29,30,30,30,30,30,30,30
0.15,0,3,12,18,18,30,30,30,30,30,30,30,30
0.16,0,3,12,19,20,30,30,30,30,30,30,30,30
0.17,0,4,13,21,22,30,30,30,30,30,30,30,30
0.18,0,6,13,21,23,30,30,30,30,30,30,30,30
0.19,0,11,14,21,24,30,30,30,30,30,30,30,30
0.2,0,11,14,22,25,30,30,30,30,30,30,30,30
0.21,0,11,15,22,26,30,30,30,30,30,30,30,30
0.22,0,11,16,22,26,30,30,30,30,30,30,30,30
0.23,0,11,16,22,27,30,30,30,30,30,30,30,30
0.24,0,11,18,23,27,30,30,30,30,30,30,30,30
0.25,0,11,20,24,27,30,30,30,30,30,30,30,30
0.26,0,11,21,24,28,30,30,30,30,30,30,30,30
0.27,0,11,23,24,29,30,30,30,30,30,30,30,30
0.28,0,11,23,25,30,30,30,30,30,30,30,30,30
0.29,0,11,23,25,30,30,30,30,30,30,30,30,30
0.3,0,11,23,25,30,30,30,30,30,30,30,30,30
0.31,0,11,23,25,30,30,30,30,30,30,30,30,30
0.32,0,11,23,25,30,30,30,30,30,30,30,30,30
0.33,0,11,23,25,30,30,30,30,30,30,30,30,30
0.34,0,11,25,27,30,30,30,30,30,30,30,30,30
0.35,0,11,25,28,30,30,30,30,30,30,30,30,30
0.36,0,11,28,28,30,30,30,30,30,30,30,30,30
0.37,0,11,29,30,30,30,30,30,30,30,30,30,30
0.38,0,11,29,30,30,30,30,30,30,30,30,30,30
0.39,0,11,29,30,30,30,30,30,30,30,30,30,30
0.4,0,13,29,30,30,30,30,30,30,30,30,30,30
0.41,0,13,29,30,30,30,30,30,30,30,30,30,30
0.42,0,13,29,30,30,30,30,30,30,30,30,30,30
0.43,0,13,29,30,30,30,30,30,30,30,30,30,30
0.44,0,14,30,30,30,30,30,30,30,30,30,30,30
0.45,0,15,30,30,30,30,30,30,30,30,30,30,30
0.46,0,18,30,30,30,30,30,30,30,30,30,30,30
0.47,0,18,30,30,30,30,30,30,30,30,30,30,30
0.48,0,19,30,30,30,30,30,30,30,30,30,30,30
0.49,0,19,30,30,30,30,30,30,30,30,30,30,30
0.5,0,19,30,30,30,30,30,30,30,30,30,30,30
