-1.203557517376834148e-02 -9.055570864140290166e-02 9.499707586079475519e-01 2.986810445149315485e-01
7.006529457717541876e-03 -8.538749173286094840e-02 9.549759161127844287e-01 2.840438072640856237e-01
2.637965054225760442e-02 -8.095333653462585821e-02 9.585454375376479819e-01 2.719215245561467098e-01
4.633286933895165716e-02 -7.723646280812863918e-02 9.608422360277929508e-01 2.620495973986969873e-01
6.721370200420920260e-02 -7.425842447597437446e-02 9.619630126651858015e-01 2.541557926181403637e-01
8.952607062901617174e-02 -7.208870121530665254e-02 9.619290746754659560e-01 2.479531349445305843e-01
1.140234669080789215e-01 -7.086247193258947419e-02 9.606581722835297876e-01 2.431317237440092094e-01
1.418669077353980623e-01 -7.081330357400360265e-02 9.579004277107276977e-01 2.393449960164971968e-01
1.749095716856774174e-01 -7.233502082290627078e-02 9.530967281070403807e-01 2.361798326846243912e-01
2.162456912172382728e-01 -7.610454936353884536e-02 9.450493042247747333e-01 2.330830563992595528e-01
2.713481002898620043e-01 -8.334071867498558939e-02 9.310790722090418470e-01 2.291643392287942560e-01
3.505822010332087513e-01 -9.638162342619190082e-02 9.045711309787384247e-01 2.226067653605537378e-01
4.747201446280336357e-01 -1.199627607591959993e-01 8.465952243349958994e-01 2.086294477022572758e-01
6.807860249035446731e-01 -1.626539019817375420e-01 6.932964955936307128e-01 1.715052933985900530e-01
9.401096122282304179e-01 -2.187537643980531354e-01 2.534235876691098843e-01 6.416535490967488486e-02
8.792624563356313816e-01 -2.054218740764627571e-01 -4.178220530678652400e-01 -1.006186786819423806e-01
6.138818995467456574e-01 -1.484353285039778092e-01 -7.533129845108622602e-01 -1.833998746677130420e-01
4.343445831457311002e-01 -1.119293225729388330e-01 -8.682861065353539853e-01 -2.118864012578435818e-01
3.255294907418537775e-01 -9.192033781908495738e-02 -9.141595823812657118e-01 -2.233684402351517329e-01
2.543997898544109182e-01 -8.080183417284220182e-02 -9.360797996826283329e-01 -2.291427920369010218e-01
2.038280603274016944e-01 -7.467892558436241279e-02 -9.479750747813330269e-01 -2.328528236677850916e-01
1.651765868406298299e-01 -7.160879840385327155e-02 -9.549335672485351756e-01 -2.359888923081411571e-01
1.337958977707254526e-01 -7.056001336726767936e-02 -9.590826479353850020e-01 -2.393332753350170816e-01
1.070119604355989767e-01 -7.095107652436595524e-02 -9.613903328916493241e-01 -2.433988760989811706e-01
8.320150133753095867e-02 -7.244074263578395567e-02 -9.623081283481199621e-01 -2.485818076543315214e-01
6.133688720359810331e-02 -7.482677686885272350e-02 -9.620298594064855546e-01 -2.552200802090807130e-01
4.074554300504768661e-02 -7.799420887668111202e-02 -9.606050781985453479e-01 -2.636182615944716034e-01
2.097409969522437065e-02 -8.188769953867242046e-02 -9.579905534805095435e-01 -2.740594666278576286e-01
1.707028956951221581e-03 -8.649645873017296205e-02 -9.540721403503256148e-01 -2.868131790671903936e-01
-1.728466118273424071e-02 -9.184619383496413214e-02 -9.486703229291596484e-01 -3.021425748869434047e-01
-3.617724444958367314e-02 -9.799537626554111203e-02 -9.415347570383300058e-01 -3.203129945902644105e-01
-5.511741272116841422e-02 -1.050344796631660776e-01 -9.323291954574706164e-01 -3.416022543755208307e-01
-7.423850630707602705e-02 -1.130875052149755144e-01 -9.206056378153470998e-01 -3.663128716932360640e-01
-9.367179280826005983e-02 -1.223153537361224008e-01 -9.057642678558042171e-01 -3.947855627402459544e-01
-1.135533215385102629e-01 -1.329204737013331417e-01 -8.869930886769183953e-01 -4.274120394630518960e-01
-1.340252390910296743e-01 -1.451515242157453145e-01 -8.631777242308794618e-01 -4.646423212494079635e-01
2.446507510996088000e-03 -8.571154159913306481e-02 9.490501441456130616e-01 3.032348432071910183e-01
2.151371820940481058e-02 -7.999490910560187740e-02 9.534390082917687526e-01 2.899862615945817956e-01
4.088797640286898766e-02 -7.495741833869554172e-02 9.563245207290711480e-01 2.795585267416978992e-01
6.082121411588869986e-02 -7.055829863529122781e-02 9.578676310132753224e-01 2.716834699870018244e-01
8.166813516905745141e-02 -6.679092857114460324e-02 9.581535745455082020e-01 2.661033918315924840e-01
1.039483389124721963e-01 -6.368795163234058920e-02 9.571806167928478271e-01 2.625716178307894166e-01
1.284454143184426411e-01 -6.133204601093770331e-02 9.548261314127411969e-01 2.608586100631039018e-01
1.563738914942264524e-01 -5.987679607074521126e-02 9.507703229035917580e-01 2.607638173463764364e-01
1.896784503491386331e-01 -5.958721169552982228e-02 9.443294157121205901e-01 2.621324174845728328e-01
2.316077028688844075e-01 -6.092105139600666186e-02 9.340716445107752897e-01 2.648710259532734979e-01
2.878936243571844078e-01 -6.469986903344976392e-02 9.168460429774334397e-01 2.689321875086003732e-01
3.693135755556791744e-01 -7.248350767044876852e-02 8.849942105804131653e-01 2.741147045767864943e-01
4.970294324737616343e-01 -8.734750503953885026e-02 8.170579584510790916e-01 2.788340889309138260e-01
7.058570639257436552e-01 -1.143195937272970114e-01 6.436380784950462841e-01 2.728128657291643000e-01
9.504973529981788349e-01 -1.465564992063322913e-01 1.807234091347459104e-01 2.059490807810386570e-01
8.753597972377622494e-01 -1.330866082069027401e-01 -4.626807091022172025e-01 4.426896791789675101e-02
6.199245592272332184e-01 -9.632950968349320020e-02 -7.756003590899567257e-01 -6.970114353860004663e-02
4.451050950375864401e-01 -7.318257898117647153e-02 -8.841504419778970503e-01 -1.216707050013868668e-01
3.376749966965341687e-01 -6.065207279956551928e-02 -9.277903048517682771e-01 -1.466358513262518148e-01
2.668965078775871191e-01 -5.389503958468661732e-02 -9.488443810397751976e-01 -1.598621886505996181e-01
2.163233413140777661e-01 -5.039648384498245787e-02 -9.605376011493118593e-01 -1.674273669299645995e-01
1.775068176574465806e-01 -4.888510689702797729e-02 -9.677151565599361183e-01 -1.721306241578482998e-01
1.458515697392912258e-01 -4.867824863684300229e-02 -9.724000551166771533e-01 -1.754875509069455664e-01
1.187027018849697441e-01 -4.938674698604633012e-02 -9.755139145956792657e-01 -1.784466873258165609e-01
9.444998437871555963e-02 -5.077952190879546357e-02 -9.774942218801675464e-01 -1.816746729636810331e-01
7.208083283863417345e-02 -5.271775595063638714e-02 -9.785439115072661620e-01 -1.856798454245311147e-01
5.094144558799065803e-02 -5.512092911665243677e-02 -9.787417527112871607e-01 -1.908696775141619784e-01
3.060083194123754818e-02 -5.794828133101704443e-02 -9.780940308608262468e-01 -1.975794841822063330e-01
1.076904504884419397e-02 -6.118817666654718240e-02 -9.765590669369850207e-01 -2.060883875625320882e-01
-8.754277088258103495e-03 -6.485177646548828667e-02 -9.740580825590048342e-01 -2.166297798628047111e-01
-2.811352525599693924e-02 -6.896926454828275488e-02 -9.704785724383386825e-01 -2.293996745494499001e-01
-4.741979766018272063e-02 -7.358776095905353309e-02 -9.656730179667740721e-01 -2.445645652948171267e-01
-6.676668818129070926e-02 -7.877050030138163517e-02 -9.594540563746009054e-01 -2.622695776065089301e-01
-8.624161374528696578e-02 -8.459705321018971824e-02 -9.515861744667256650e-01 -2.826472628746707905e-01
-1.059340641613722850e-01 -9.116442740039742976e-02 -9.417732429312053455e-01 -3.058270428295258858e-01
-1.259413341383872065e-01 -9.858882495107532118e-02 -9.296405994244139048e-01 -3.319448445932333125e-01
