radius,50,100
0.0,0,0
0.0015,0,0
0.003,0,0
0.0045,0,0
0.006,0,0
0.0075,0,0
0.009,0,0
0.0105,0,0
0.012,0,0
0.0135,0,0
0.015,0,0
0.0165,0,0
0.018,0,0
0.0195,0,0
0.021,0,0
0.0225,0,0
0.024,0,0
0.0255,0,0
0.027,0,0
0.0285,0,0
0.03,0,0
0.0315,0,0
0.033,0,0
0.0345,0,0
0.036,0,0
0.0375,0,0
0.039,0,0
0.0405,0,0
0.042,0,0
0.0435,0,0
0.045,0,0
0.0465,0,0
0.048,0,0
0.0495,0,0
0.051,0,0
0.0525,0,0
0.054,0,0
0.0555,0,0
0.057,0,0
0.0585,0,0
0.06,0,3
0.0615,0,3
0.063,0,3
0.0645,0,3
0.066,0,3
0.0675,0,3
0.069,0,3
0.0705,0,3
0.072,0,3
0.0735,0,3
0.075,0,3
0.0765,0,3
0.078,0,3
0.0795,0,3
0.081,0,3
0.0825,0,3
0.084,0,3
0.0855,0,3
0.087,0,3
0.0885,0,3
0.09,0,3
0.0915,0,3
0.093,0,3
0.0945,0,3
0.096,0,3
0.0975,0,3
0.099,0,3
0.1005,0,3
0.102,0,3
0.1035,0,3
0.105,0,3
0.1065,0,3
0.108,0,3
0.1095,0,3
0.111,0,3
0.1125,0,3
0.114,0,3
0.1155,0,3
0.117,0,3
0.1185,0,3
0.12,0,3
0.1215,0,3
0.123,0,3
0.1245,0,3
0.126,0,3
0.1275,0,3
0.129,0,3
0.1305,0,3
0.132,0,3
0.1335,0,3
0.135,0,3
0.1365,0,3
0.138,0,3
0.1395,0,3
0.141,0,3
0.1425,0,3
0.144,0,3
0.1455,0,3
0.147,0,3
0.1485,0,3
0.15,0,3
