radius,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800
0.0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.0045,150,150,150,150,150,150,150,150,149,150,148,150,145,144,143,142,145,140,141,138,141,138,129,128,126,119,111,121,120,111,108,106,105,87,108,100,94,84,72,73
0.009,150,150,150,150,150,150,150,150,148,150,148,149,141,141,138,138,138,129,123,128,124,116,115,99,106,92,84,97,87,88,80,81,73,63,76,57,54,48,37,36
0.0135,150,150,150,148,149,150,147,150,147,149,146,144,138,131,127,126,133,117,112,109,111,92,92,77,84,72,62,76,62,74,59,63,52,49,50,45,37,34,25,23
0.018,150,150,150,148,147,149,143,148,147,148,144,140,134,127,117,117,118,97,93,95,96,84,81,67,73,62,54,66,54,67,49,56,44,43,44,38,32,30,19,18
0.0225,150,150,149,147,147,148,143,145,146,146,143,136,129,120,108,111,108,88,81,85,85,73,69,49,61,52,40,52,41,52,39,47,34,41,32,31,23,26,16,14
0.027,150,150,149,147,144,148,142,141,144,143,141,129,123,113,100,100,98,81,70,69,72,62,51,43,47,43,30,48,35,45,35,40,28,34,26,25,16,18,15,10
0.0315,150,150,148,143,142,143,134,132,127,133,128,110,107,89,84,76,86,77,64,55,63,54,49,42,44,36,26,41,32,43,30,37,24,29,25,21,13,16,13,9
0.036,150,150,147,142,140,140,130,126,119,126,123,97,100,83,73,65,78,67,60,50,58,50,42,39,39,31,22,35,24,37,27,28,22,25,21,18,10,11,8,6
0.0405,150,150,146,137,136,127,123,115,106,109,113,90,86,65,59,54,63,54,47,41,41,40,37,29,29,21,15,29,21,24,18,25,14,19,17,14,6,10,6,4
0.045,150,150,143,131,125,124,119,108,100,102,108,80,81,59,56,51,60,50,47,39,35,37,30,29,28,21,15,26,19,23,16,20,11,19,17,12,6,10,5,4
0.0495,150,150,139,127,121,121,112,98,96,91,89,73,69,54,47,46,54,36,41,34,29,34,24,20,24,19,12,19,15,20,12,15,11,14,10,9,4,6,2,3
0.054,150,150,138,121,120,116,106,89,92,83,81,65,61,48,40,40,50,34,38,32,29,31,21,20,24,18,12,18,15,20,11,11,9,11,7,8,4,6,2,3
0.0585,150,150,137,116,118,112,97,85,85,79,75,60,56,42,38,38,42,29,35,24,27,25,18,15,18,14,11,14,8,10,7,5,3,3,6,4,2,0,1,1
0.063,150,150,134,113,113,105,94,84,80,79,71,55,52,39,35,34,35,26,31,23,25,23,17,15,16,13,10,14,5,9,7,5,1,2,5,4,2,0,1,1
0.0675,150,150,130,111,108,97,89,75,75,72,65,49,49,37,32,33,31,26,29,21,21,22,16,14,16,13,10,14,2,7,5,4,1,2,5,3,2,0,0,1
0.072,150,150,127,108,99,92,87,72,75,70,59,47,48,37,32,31,30,25,28,21,20,22,15,14,13,12,10,11,0,6,5,4,1,2,5,2,2,0,0,1
0.0765,150,150,124,106,98,85,81,70,70,66,57,45,46,37,31,30,29,23,26,21,19,22,14,14,11,12,10,11,0,6,5,4,1,2,5,2,2,0,0,1
0.081,150,150,121,103,95,79,78,66,65,62,53,39,44,32,29,27,26,15,20,14,14,18,9,9,6,8,8,5,0,2,2,0,0,0,1,0,0,0,0,0
0.0855,150,150,117,99,91,73,70,56,58,51,43,32,41,25,21,23,20,11,17,12,11,14,7,5,5,5,6,3,0,1,0,0,0,0,0,0,0,0,0,0
0.09,150,150,115,95,87,66,64,52,52,45,32,25,28,18,16,15,16,9,11,10,8,9,4,5,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0
0.0945,150,150,114,90,81,61,62,47,49,40,26,25,26,18,16,15,16,9,11,10,8,8,4,5,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
0.099,150,150,112,87,77,56,56,41,45,33,22,21,24,14,12,14,13,8,9,7,6,8,4,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1035,150,150,110,84,75,54,54,35,41,31,21,19,23,14,11,14,13,8,9,7,6,8,4,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0.108,150,150,108,79,70,50,50,29,34,23,15,13,15,12,6,8,9,6,7,5,4,2,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1125,150,150,107,76,68,49,46,24,32,20,13,12,13,12,5,7,9,6,7,5,4,2,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.117,150,150,107,74,66,48,44,23,26,19,11,11,11,8,4,6,8,4,4,5,3,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1215,150,150,107,72,65,42,40,21,26,17,11,8,7,7,3,5,7,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.126,150,150,106,68,61,41,35,16,17,13,7,4,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1305,150,150,103,64,54,32,26,10,9,7,5,2,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.135,150,150,99,50,41,26,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1395,150,150,90,39,25,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.144,150,150,81,26,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1485,150,150,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153,150,150,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1575,150,150,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162,150,150,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1665,150,150,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171,150,150,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1755,150,150,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,150,150,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
