# Cycling-signature H_1 births on compass lift (base_name=continuous_lift_relaxed_embed9_n20)
# full grid of (boxsize, sb_radius, C=boxsize*sb_radius, beta_1(Y), rank, n_births, max_birth) shown below,
# followed by the explicit birth vector at the canonical cell.
#
# boxsize,sb_radius,C,beta_1,rank,n_births,max_birth
# 0.3,1,0.3,1,1,1,1.507104117189624e-5
# 0.2,1,0.2,1,1,1,1.507104117189624e-5
# 0.1,1,0.1,3,1,1,0.059907177653149804
# 0.05,1,0.05,8,3,3,0.02319387514897239
# 0.3,2,0.6,4,4,4,0.19458660772499756
# 0.2,2,0.4,6,3,3,0.022571310134909664
# 0.1,2,0.2,2,1,1,0.008272082798649716
# 0.05,2,0.1,9,4,4,0.02319387514897239
# 0.3,4,1.2,1,1,1,2.4682618965459702e-5
# 0.2,4,0.8,1,1,1,0.015166810547423552
# 0.1,4,0.4,2,1,1,0.008567549108767518
# 0.05,4,0.2,7,4,4,0.04835821146792751
#
# Canonical cell (first (boxsize, sb_radius) with beta_1>0 and rank>0):
# boxsize=0.3, sb_radius=1
#
bar_index,birth
1,1.507104117189624e-5
