-3.096084892749786377e-01 -1.529544442892074585e-01 -6.859597563743591309e-02 2.640973329544067383e-01 -1.673171222209930420e-01
-3.121742010116577148e-01 -1.529601067304611206e-01 -6.636840105056762695e-02 2.647092342376708984e-01 -1.683217585086822510e-01
-3.178740739822387695e-01 -1.529707312583923340e-01 -6.143279373645782471e-02 2.660386562347412109e-01 -1.705612987279891968e-01
-3.234063982963562012e-01 -1.529787033796310425e-01 -5.665650963783264160e-02 2.672938108444213867e-01 -1.727440208196640015e-01
-3.287829756736755371e-01 -1.529845446348190308e-01 -5.202561616897583008e-02 2.684799432754516602e-01 -1.748723089694976807e-01
-3.340135812759399414e-01 -1.529893875122070312e-01 -4.752665758132934570e-02 2.696048021316528320e-01 -1.769478768110275269e-01
-3.391053676605224609e-01 -1.529931575059890747e-01 -4.314897954463958740e-02 2.706734538078308105e-01 -1.789709329605102539e-01
-3.440617620944976807e-01 -1.529961526393890381e-01 -3.888409584760665894e-02 2.716922760009765625e-01 -1.809406876564025879e-01
-3.488074839115142822e-01 -1.529985219240188599e-01 -3.479234129190444946e-02 2.726495265960693359e-01 -1.828245520591735840e-01
-3.531666100025177002e-01 -1.530000269412994385e-01 -3.102087974548339844e-02 2.735172510147094727e-01 -1.845509558916091919e-01
-3.577122688293457031e-01 -1.530009955167770386e-01 -2.706848084926605225e-02 2.744144201278686523e-01 -1.863442063331604004e-01
-3.620977997779846191e-01 -1.530014276504516602e-01 -2.322919666767120361e-02 2.752742767333984375e-01 -1.880646646022796631e-01
-3.663065731525421143e-01 -1.530010700225830078e-01 -1.951092481613159180e-02 2.761010527610778809e-01 -1.897026300430297852e-01
-3.703187704086303711e-01 -1.529994457960128784e-01 -1.592555642127990723e-02 2.768931388854980469e-01 -1.912483274936676025e-01
-3.741126954555511475e-01 -1.529964506626129150e-01 -1.248729228973388672e-02 2.776533961296081543e-01 -1.926906555891036987e-01
-3.776651918888092041e-01 -1.529921442270278931e-01 -9.211182594299316406e-03 2.783786654472351074e-01 -1.940184831619262695e-01
-3.809527158737182617e-01 -1.529861241579055786e-01 -6.114631891250610352e-03 2.790707349777221680e-01 -1.952203661203384399e-01
-3.839526474475860596e-01 -1.529775559902191162e-01 -3.213167190551757812e-03 2.797258496284484863e-01 -1.962859034538269043e-01
-3.866452276706695557e-01 -1.529662609100341797e-01 -5.233287811279296875e-04 2.803440093994140625e-01 -1.972058415412902832e-01
-3.890132009983062744e-01 -1.529517620801925659e-01 1.941502094268798828e-03 2.809213399887084961e-01 -1.979720741510391235e-01
-3.910446763038635254e-01 -1.529332399368286133e-01 4.168272018432617188e-03 2.814580202102661133e-01 -1.985797435045242310e-01
-3.927313685417175293e-01 -1.529097557067871094e-01 6.149411201477050781e-03 2.819507122039794922e-01 -1.990252733230590820e-01
-3.940714895725250244e-01 -1.528809070587158203e-01 7.879376411437988281e-03 2.823972105979919434e-01 -1.993081271648406982e-01
-3.950681686401367188e-01 -1.528462171554565430e-01 9.355902671813964844e-03 2.827953100204467773e-01 -1.994303464889526367e-01
-3.957300186157226562e-01 -1.528038680553436279e-01 1.058101654052734375e-02 2.831445932388305664e-01 -1.993965655565261841e-01
-3.960711359977722168e-01 -1.527540087699890137e-01 1.155942678451538086e-02 2.834434509277343750e-01 -1.992135494947433472e-01
-3.961096107959747314e-01 -1.526955664157867432e-01 1.230067014694213867e-02 2.836899161338806152e-01 -1.988905072212219238e-01
-3.958675265312194824e-01 -1.526276469230651855e-01 1.281464099884033203e-02 2.838841080665588379e-01 -1.984376758337020874e-01
-3.953690230846405029e-01 -1.525500118732452393e-01 1.311683654785156250e-02 2.840256690979003906e-01 -1.978672146797180176e-01
-3.946408927440643311e-01 -1.524619758129119873e-01 1.321971416473388672e-02 2.841151952743530273e-01 -1.971919089555740356e-01
-3.937104344367980957e-01 -1.523633152246475220e-01 1.314079761505126953e-02 2.841514348983764648e-01 -1.964251846075057983e-01
-3.926046490669250488e-01 -1.522539108991622925e-01 1.289701461791992188e-02 2.841367721557617188e-01 -1.955794692039489746e-01
-3.913499116897583008e-01 -1.521334052085876465e-01 1.250481605529785156e-02 2.840712070465087891e-01 -1.946680992841720581e-01
-3.899705410003662109e-01 -1.520026177167892456e-01 1.197946071624755859e-02 2.839567065238952637e-01 -1.937029361724853516e-01
-3.884899020195007324e-01 -1.518612802028656006e-01 1.133620738983154297e-02 2.837945222854614258e-01 -1.926953345537185669e-01
-3.869275748729705811e-01 -1.517102569341659546e-01 1.058995723724365234e-02 2.835873961448669434e-01 -1.916547566652297974e-01
-3.853011727333068848e-01 -1.515498161315917969e-01 9.752869606018066406e-03 2.833356261253356934e-01 -1.905901581048965454e-01
-3.836255669593811035e-01 -1.513807624578475952e-01 8.836984634399414062e-03 2.830424904823303223e-01 -1.895089745521545410e-01
-3.819128274917602539e-01 -1.512043923139572144e-01 7.851600646972656250e-03 2.827100157737731934e-01 -1.884173005819320679e-01
-3.801719546318054199e-01 -1.510210782289505005e-01 6.804585456848144531e-03 2.823403477668762207e-01 -1.873201876878738403e-01
-3.784099221229553223e-01 -1.508321315050125122e-01 5.703687667846679688e-03 2.819358706474304199e-01 -1.862213164567947388e-01
-3.766312599182128906e-01 -1.506382226943969727e-01 4.554748535156250000e-03 2.814996242523193359e-01 -1.851235330104827881e-01
