# Cycling-signature H_1 births (data_dir=C:\Users\roger\OneDrive - Umich\Kaito Iwasaki\The Vault\Research\2026\HybridCyclingSignatures\data/compass_gait, base_name=continuous_lift_relaxed_compass_seamonly)
# full grid of (boxsize, sb_radius, C=boxsize*sb_radius, beta_1(Y), rank, n_births, max_birth) shown below,
# followed by the explicit birth vector at the canonical cell.
#
# boxsize,sb_radius,C,beta_1,rank,n_births,max_birth
# 0.3,1,0.3,1,1,1,6.039099415311221e-6
# 0.2,1,0.2,1,1,1,4.534039700731998e-6
# 0.1,1,0.1,1,1,1,3.4831648188233537e-6
# 0.05,1,0.05,1,1,1,2.5835042656424525e-6
# 0.02,1,0.02,1,1,1,1.5488070822915114e-6
# 0.01,1,0.01,13,8,8,0.0015252517101650895
# 0.3,2,0.6,1,1,1,0.0020277220222312225
# 0.2,2,0.4,1,1,1,0.0015725505849653494
# 0.1,2,0.2,1,1,1,4.534039700731998e-6
# 0.05,2,0.1,1,1,1,3.4831648188233537e-6
# 0.02,2,0.04,2,2,2,0.00032423815588766147
# 0.01,2,0.02,13,9,9,0.0015252517101650895
# 0.3,4,1.2,0,0,0,NaN
# 0.2,4,0.8,0,0,0,NaN
# 0.1,4,0.4,0,0,0,NaN
# 0.05,4,0.2,0,0,0,NaN
# 0.02,4,0.08,3,1,1,0.00036034366037928186
# 0.01,4,0.04,14,9,9,0.007074664401250236
#
# Canonical cell (first (boxsize, sb_radius) with beta_1>0 and rank>0):
# boxsize=0.3, sb_radius=1
#
bar_index,birth
1,6.039099415311221e-6
