# Cycling-signature H_1 births (data_dir=C:\Users\roger\OneDrive - Umich\Kaito Iwasaki\The Vault\Research\2026\HybridCyclingSignatures\data/compass_gait, base_name=continuous_lift_relaxed_compass_noutb)
# full grid of (boxsize, sb_radius, C=boxsize*sb_radius, beta_1(Y), rank, n_births, max_birth) shown below,
# followed by the explicit birth vector at the canonical cell.
#
# boxsize,sb_radius,C,beta_1,rank,n_births,max_birth
# 0.3,1,0.3,1,1,1,5.643159928925999e-6
# 0.2,1,0.2,1,1,1,3.762106619284e-6
# 0.1,1,0.1,1,1,1,1.881053309642e-6
# 0.05,1,0.05,1,1,1,9.40526654821e-7
# 0.02,1,0.02,1,1,1,9.308157972539316e-7
# 0.01,1,0.01,6,5,5,0.003442125708577726
# 0.3,2,0.6,1,1,1,9.630085665015037e-6
# 0.2,2,0.4,1,1,1,6.977182315344187e-6
# 0.1,2,0.2,1,1,1,3.762106619284e-6
# 0.05,2,0.1,1,1,1,1.881053309642e-6
# 0.02,2,0.04,1,1,1,9.308157972539316e-7
# 0.01,2,0.02,7,5,5,0.0046843428648753885
# 0.3,4,1.2,2,1,1,1.8599908513308474e-5
# 0.2,4,0.8,2,1,1,1.2840114220020051e-5
# 0.1,4,0.4,1,1,1,0.003941920420350164
# 0.05,4,0.2,1,1,1,0.0033450845138008243
# 0.02,4,0.08,1,1,1,1.5048426477136e-6
# 0.01,4,0.04,11,6,6,0.007746218979379217
#
# Canonical cell (first (boxsize, sb_radius) with beta_1>0 and rank>0):
# boxsize=0.3, sb_radius=1
#
bar_index,birth
1,5.643159928925999e-6
