-1.768167316913604736e-01 3.195297718048095703e-02 9.204611778259277344e-01 -8.025647997856140137e-01 1.297750174999237061e-01 -6.259146332740783691e-02 -2.695296704769134521e-02 -7.971407473087310791e-02 9.876358509063720703e-02
-1.772952377796173096e-01 3.289203345775604248e-02 9.197143316268920898e-01 -8.007171154022216797e-01 1.318914741277694702e-01 -6.252832710742950439e-02 -2.677949890494346619e-02 -7.935368269681930542e-02 9.868982434272766113e-02
-1.782947480678558350e-01 3.506828844547271729e-02 9.184651970863342285e-01 -7.965199947357177734e-01 1.368308514356613159e-01 -6.236970797181129456e-02 -2.635455876588821411e-02 -7.849813252687454224e-02 9.849059581756591797e-02
-1.791489720344543457e-01 3.731162846088409424e-02 9.178159832954406738e-01 -7.923129796981811523e-01 1.419419646263122559e-01 -6.218662485480308533e-02 -2.588474750518798828e-02 -7.759100943803787231e-02 9.824673086404800415e-02
-1.798299849033355713e-01 3.962980210781097412e-02 9.177298545837402344e-01 -7.880880832672119141e-01 1.472105234861373901e-01 -6.197620183229446411e-02 -2.536857500672340393e-02 -7.663218677043914795e-02 9.795784205198287964e-02
-1.803120970726013184e-01 4.202936589717864990e-02 9.181671142578125000e-01 -7.838373184204101562e-01 1.526231765747070312e-01 -6.173577904701232910e-02 -2.480476722121238708e-02 -7.562175393104553223e-02 9.762378782033920288e-02
-1.805720627307891846e-01 4.451614618301391602e-02 9.190862178802490234e-01 -7.795546650886535645e-01 1.581665873527526855e-01 -6.146365404129028320e-02 -2.419273555278778076e-02 -7.456015050411224365e-02 9.724478423595428467e-02
-1.805896162986755371e-01 4.709457606077194214e-02 9.204450845718383789e-01 -7.752339243888854980e-01 1.638283282518386841e-01 -6.115872412919998169e-02 -2.353240177035331726e-02 -7.344815880060195923e-02 9.682146459817886353e-02
-1.803542971611022949e-01 4.972492903470993042e-02 9.221686124801635742e-01 -7.709383964538574219e-01 1.695045232772827148e-01 -6.082604080438613892e-02 -2.283567190170288086e-02 -7.230569422245025635e-02 9.636247158050537109e-02
-1.798902451992034912e-01 5.229526013135910034e-02 9.241147041320800781e-01 -7.668355107307434082e-01 1.749526411294937134e-01 -6.048210337758064270e-02 -2.213551290333271027e-02 -7.118378579616546631e-02 9.589147567749023438e-02
-1.791202127933502197e-01 5.515307188034057617e-02 9.265128374099731445e-01 -7.623674273490905762e-01 1.808961927890777588e-01 -6.008101999759674072e-02 -2.133847028017044067e-02 -6.993285566568374634e-02 9.534608572721481323e-02
-1.780641078948974609e-01 5.810645967721939087e-02 9.291893243789672852e-01 -7.578349113464355469e-01 1.869174093008041382e-01 -5.964880064129829407e-02 -2.049759402871131897e-02 -6.863824278116226196e-02 9.476247429847717285e-02
-1.767196953296661377e-01 6.115354597568511963e-02 9.321053028106689453e-01 -7.532306909561157227e-01 1.930081546306610107e-01 -5.918757244944572449e-02 -1.961547508835792542e-02 -6.730281561613082886e-02 9.414338320493698120e-02
-1.750891506671905518e-01 6.429109722375869751e-02 9.352258443832397461e-01 -7.485460042953491211e-01 1.991606056690216064e-01 -5.869977921247482300e-02 -1.869501173496246338e-02 -6.592988967895507812e-02 9.349187463521957397e-02
