# Cycling-signature H_1 births (data_dir=C:\Users\roger\OneDrive - Umich\Kaito Iwasaki\The Vault\Research\2026\HybridCyclingSignatures\data/compass_gait, base_name=continuous_lift_relaxed_compass_seam)
# full grid of (boxsize, sb_radius, C=boxsize*sb_radius, beta_1(Y), rank, n_births, max_birth) shown below,
# followed by the explicit birth vector at the canonical cell.
#
# boxsize,sb_radius,C,beta_1,rank,n_births,max_birth
# 0.3,1,0.3,1,1,1,1.3153767408985263e-5
# 0.2,1,0.2,1,1,1,1.3153767408985263e-5
# 0.1,1,0.1,2,1,1,1.3153767408985263e-5
# 0.05,1,0.05,5,5,5,0.005635185928754425
# 0.02,1,0.02,79,15,15,0.01859368008195227
# 0.01,1,0.01,56,18,18,0.009509945300866296
# 0.3,2,0.6,7,5,5,0.29456933806700525
# 0.2,2,0.4,7,5,5,0.11773682483977566
# 0.1,2,0.2,1,1,1,1.3153767408985263e-5
# 0.05,2,0.1,4,2,2,0.010228110316964615
# 0.02,2,0.04,79,14,14,0.01859368008195227
# 0.01,2,0.02,56,20,20,0.009509945300866296
# 0.3,4,1.2,3,3,3,0.17699072911141553
# 0.2,4,0.8,3,3,3,0.11799381940761036
# 0.1,4,0.4,2,0,0,NaN
# 0.05,4,0.2,3,2,2,0.012709131195301248
# 0.02,4,0.08,72,14,14,0.01859368008195227
# 0.01,4,0.04,56,20,20,0.009509945300866296
#
# Canonical cell (first (boxsize, sb_radius) with beta_1>0 and rank>0):
# boxsize=0.3, sb_radius=1
#
bar_index,birth
1,1.3153767408985263e-5
